,meshcode,elcode,attrnmno,objectid,geometry
10,513253,44C000,0,4-32-26-5-2388393,"LINESTRING (476634904 124211632, 476634495 124210932, 476634208 124210465, 476634004 124210232, 476633881 124210098, 476633349 124209632, 476632776 124209198, 476632326 124208832, 476631836 124208498, 476631672 124208332, 476631508 124208165, 476631386 124208065, 476631304 124207898, 476631304 124207798, 476631304 124207698, 476631345 124207565, 476631426 124207398, 476631549 124207265, 476631754 124207032, 476631999 124206798, 476632490 124206198, 476632776 124205965, 476632981 124205765, 476633145 124205598, 476633308 124205398, 476633308 124205232, 476633226 124205098, 476633063 124205032, 476632776 124204899, 476632490 124204766, 476632163 124204599, 476631917 124204399, 476631795 124204266, 476631590 124204099, 476631467 124203966, 476631222 124203833, 476630772 124203533, 476630649 124203433, 476630608 124203366, 476630608 124203266, 476630649 124203133, 476630731 124203033, 476630895 124202866, 476631181 124202733, 476631467 124202466, 476631713 124202199, 476631917 124201966, 476631999 124201699, 476632081 124201399, 476632081 124201266, 476632040 124201066, 476631876 124200833, 476631631 124200599, 476631345 124200266, 476631140 124200099, 476631058 124199966, 476630936 124199633, 476630895 124199399, 476630895 124199133, 476630936 124198733, 476630976 124198399, 476631426 124198033, 476631631 124197866, 476632040 124197633, 476632367 124196599, 476632531 124196199, 476632776 124195799, 476632981 124195433, 476633104 124195199, 476633104 124195033, 476633022 124194799, 476632981 124194599, 476632940 124194234, 476632899 124194034, 476632695 124193667, 476632654 124193567, 476632572 124193334, 476632613 124193100, 476632695 124192834, 476632981 124192534, 476633145 124192167, 476633186 124191867, 476633063 124191634, 476632817 124191267, 476632613 124191167, 476632367 124191134, 476632122 124191134, 476631713 124191134, 476631508 124191134, 476631426 124191034, 476631386 124190667, 476631426 124190367, 476631672 124189767, 476631754 124189534, 476632081 124188867, 476632163 124188634, 476632286 124188267, 476632367 124187800, 476632490 124187367, 476632572 124187167, 476632695 124186800, 476632654 124186567, 476632572 124186234, 476632449 124186067, 476632245 124185867, 476631999 124185634, 476631754 124185434)"
11,513253,44C000,0,4-32-26-5-2388396,"LINESTRING (476613593 124098743, 476613348 124098409, 476613061 124098276, 476612161 124097943, 476611793 124097743, 476611589 124097543, 476610525 124096076, 476610402 124095909, 476610361 124095643, 476610402 124095309, 476610525 124095076, 476610689 124094876, 476610893 124094776, 476611384 124094676, 476612284 124094443, 476613061 124094309, 476613634 124094243, 476614534 124094109, 476615189 124094109, 476615802 124094109, 476616334 124094109, 476616498 124094009, 476616620 124093776, 476616620 124093609, 476616498 124093176, 476616089 124091976, 476615639 124090876, 476615393 124090577, 476614820 124090144, 476614125 124089777, 476613798 124089644, 476613470 124089577, 476613348 124089510, 476613307 124089377, 476613307 124089244, 476613225 124088710, 476613102 124088244, 476613061 124087844, 476613020 124087410, 476613102 124086344, 476613511 124085210, 476614043 124083877, 476614493 124083210, 476615311 124082045, 476615516 124081511, 476615598 124080811, 476615639 124080211, 476615639 124079411, 476615761 124078845, 476616089 124077945, 476616334 124077411, 476616743 124076811, 476616948 124076545, 476617275 124076311, 476618707 124075711, 476618993 124075478, 476619116 124075211, 476619075 124074912, 476618870 124074612, 476618052 124074079, 476617561 124073779, 476617111 124073279, 476616948 124072812, 476616989 124072512, 476617070 124072146, 476617316 124071779, 476617684 124071512, 476618134 124071179)"
12,513253,44C000,0,4-32-26-5-2388399,"LINESTRING (476601444 124059647, 476601280 124059413, 476600830 124059380, 476600258 124059447, 476599604 124059547, 476598622 124059780, 476597641 124059813, 476596659 124059680, 476594859 124059513, 476594081 124059213, 476593427 124058647, 476593141 124057947, 476593141 124057513, 476592936 124057013, 476592772 124056780, 476592363 124056513, 476591791 124056380, 476591341 124056380, 476590686 124056647, 476590072 124057147, 476589827 124057547, 476589377 124058979, 476589091 124060179, 476589009 124060879, 476588804 124061146, 476588395 124061279, 476587945 124061246, 476585860 124060312, 476584919 124060079, 476584346 124059846, 476583569 124059412, 476582955 124059212, 476582505 124059179, 476582260 124059246, 476581892 124059412, 476581646 124059579, 476581073 124060212, 476580419 124061279, 476580132 124061546, 476579682 124061646, 476579273 124061612, 476579028 124061512, 476578701 124061346, 476578087 124060746, 476577596 124060279, 476577392 124059812, 476577228 124058846, 476576656 124057712, 476575920 124057012, 476575347 124056479, 476574488 124055946, 476573793 124055279, 476573383 124054579, 476573383 124054146, 476573588 124053813, 476573915 124052947, 476573179 124052547, 476572279 124052180, 476570152 124051647, 476568065 124051013, 476567943 124050980, 476567493 124050980, 476566880 124051113, 476565489 124051647, 476565039 124051679, 476564794 124051579, 476563934 124050613, 476563198 124049613, 476562830 124049280, 476562257 124049147, 476560825 124049113, 476559762 124048947, 476559107 124049080, 476558739 124049347, 476558330 124050112, 476557880 124050979, 476557103 124051246, 476556121 124051212, 476554854 124051112, 476553299 124050179, 476552072 124049412, 476551499 124049512, 476550926 124049846, 476550108 124050346, 476549495 124050546, 476548799 124050579, 476548063 124050512, 476546917 124050179, 476546385 124049746, 476545772 124049512, 476544954 124049379, 476543850 124048946, 476543073 124048946, 476542582 124049112, 476542091 124049312, 476541682 124049346, 476541314 124049446, 476540946 124049612)"
13,513253,44C000,0,4-32-26-5-2388402,"LINESTRING (476659655 124047316, 476660064 124046083, 476659818 124045550, 476659491 124044916, 476659000 124044583, 476658182 124044150, 476657977 124043983, 476657241 124043250, 476656914 124042983, 476656709 124042950, 476656218 124042950, 476655973 124042916, 476655768 124042816, 476655564 124042616, 476655196 124042116, 476654787 124041683, 476654500 124041283, 476654337 124040950, 476654091 124040650, 476653805 124040483, 476653518 124040416, 476653068 124040416, 476652782 124040416, 476652577 124040383, 476652414 124040316, 476652332 124040216, 476652291 124040050, 476652332 124039716, 476652373 124039483, 476652209 124039150, 476651391 124038184, 476651268 124038051, 476650696 124037684, 476650614 124037584, 476650450 124037184, 476650368 124037117, 476649877 124036917, 476649673 124036851, 476649182 124036851, 476648691 124036884, 476647873 124036984, 476647546 124037051, 476647096 124037051, 476646851 124036984, 476646524 124036851, 476646319 124036717, 476646115 124036451, 476645910 124036251, 476645747 124036117, 476645256 124035851, 476644397 124035417, 476644110 124035084, 476643906 124034951, 476643824 124034884, 476643497 124034751, 476643251 124034684, 476642801 124034551, 476642515 124034517, 476642269 124034551, 476641860 124034617, 476641492 124034784, 476641288 124034951, 476641206 124035051, 476641124 124035251, 476641042 124035484, 476640756 124035884, 476640674 124036117, 476640592 124036251, 476640428 124036384, 476640347 124036451, 476640101 124036517, 476639856 124036484, 476639610 124036484, 476639283 124036351, 476638956 124036217, 476638751 124036084, 476638301 124035717, 476638260 124035617, 476638219 124035517, 476638138 124034884, 476638097 124034584, 476638097 124034417, 476638178 124034317, 476638506 124034017, 476638547 124033884, 476638506 124033751, 476638465 124033651, 476638301 124033517, 476637728 124033151, 476637524 124033051, 476637401 124033017, 476636910 124033084, 476635724 124032317, 476635356 124032051, 476635069 124031817, 476634947 124031751, 476633760 124031417, 476633638 124031384, 476633475 124031217, 476633311 124031084, 476633148 124031051, 476633025 124031051, 476632739 124031084, 476632575 124030984, 476632289 124030751, 476631429 124029984, 476630857 124029451, 476630202 124028984, 476629998 124028884, 476629507 124028517, 476629302 124028351, 476629179 124028251, 476629057 124028084, 476628975 124027984, 476628934 124027917, 476628852 124027884, 476628729 124027884, 476628443 124027851, 476628157 124027851, 476627666 124027751, 476627379 124027551, 476627134 124027017, 476626234 124026017, 476625784 124025485, 476625661 124025385, 476625539 124025318, 476625129 124025218, 476625007 124025152, 476624966 124025052, 476625007 124024485, 476624720 124023685, 476624639 124023518, 476624516 124023385, 476624393 124023352, 476623943 124023285, 476623329 124023318, 476622676 124023485, 476622226 124023518, 476621940 124023518, 476621571 124023485, 476621490 124023452, 476621326 124023352, 476621244 124023218, 476621040 124022918, 476620753 124022452, 476620712 124022385, 476620590 124022285, 476620262 124022118, 476619853 124021985, 476619526 124021852, 476618585 124021618, 476617971 124021485)"
14,513253,44C000,0,4-32-26-5-2388405,"LINESTRING (476662108 124041083, 476662109 124039684, 476662068 124038251, 476661946 124037784, 476661741 124037451, 476661332 124036617, 476661168 124036317, 476660800 124035917, 476660187 124035384, 476659777 124035217, 476659532 124035084, 476659205 124034817, 476658877 124034417, 476658141 124033051, 476657487 124031984, 476656587 124030718, 476656137 124029952, 476655850 124029318, 476655687 124028218, 476655564 124027118, 476655646 124019519, 476655605 124018519, 476655523 124018086, 476654991 124017453)"
15,513253,44C000,0,4-32-26-5-2388408,"LINESTRING (476649633 123987757, 476650492 123987490, 476650901 123987390, 476651147 123987057, 476651351 123986990, 476651883 123987057, 476652456 123987090, 476652660 123987023, 476652783 123986790, 476653110 123986690, 476653601 123986590, 476654174 123986590, 476654501 123986523, 476654706 123986423, 476654992 123986190, 476655115 123986090, 476655238 123986057, 476655483 123986023, 476656056 123986190, 476656301 123986190, 476656424 123986090, 476656874 123985623, 476657733 123985390, 476658060 123985490, 476658347 123985623, 476658756 123985923, 476659001 123986057, 476659247 123986090, 476664114 123984823, 476664318 123984823, 476664523 123984823, 476664809 123984757, 476664973 123984723, 476665177 123984623, 476665423 123984490, 476665546 123984357, 476665627 123984257, 476665709 123984123, 476665709 123984023, 476665709 123983657, 476665709 123983458, 476665750 123983324, 476665873 123983091, 476666077 123982724, 476666241 123982358, 476666323 123982291, 476666446 123982124, 476666609 123981991, 476667100 123981724, 476667264 123981658, 476667346 123981591, 476667468 123981491, 476667468 123981324, 476667427 123980924, 476667427 123980691, 476667427 123980624, 476668000 123980424, 476668205 123979924, 476668491 123979191, 476668573 123978991, 476669432 123978824, 476669882 123978724, 476670046 123978758, 476670168 123978758, 476670414 123978824, 476670537 123978891, 476670782 123978891, 476670905 123978891, 476671191 123978824, 476671600 123978724, 476671723 123978658, 476671805 123978591, 476672050 123978191, 476672173 123977991, 476672337 123977891, 476672746 123977724, 476673114 123977524, 476673359 123977391, 476673564 123977224, 476673768 123976958, 476673932 123976625, 476674137 123976359, 476674423 123976059, 476674627 123975659, 476674955 123975092, 476675241 123974492, 476675487 123974025, 476675650 123973725, 476675732 123973559)"
16,513253,44C000,0,4-32-26-5-2388411,"LINESTRING (476585290 123911663, 476585699 123912029, 476585863 123912196, 476585904 123912429, 476585863 123912763, 476585740 123913029, 476585085 123913629, 476584676 123914029, 476584554 123914396, 476584185 123914696, 476583449 123915029, 476582958 123915229, 476580790 123916395, 476580217 123916562)"
17,513253,44C000,0,4-32-26-5-2388414,"LINESTRING (476628445 123924829, 476627831 123925396, 476627259 123925829, 476626931 123925896, 476626686 123925896, 476626236 123925829, 476625213 123925596, 476624804 123925563, 476624231 123925563, 476623413 123925529, 476622555 123925563, 476620060 123925862, 476619692 123925862, 476619282 123925762, 476618751 123925528, 476618301 123925262, 476615682 123923363, 476615273 123923129, 476614864 123922963, 476612778 123922163, 476612492 123921963, 476612123 123921596, 476610324 123919496, 476609711 123918696, 476608729 123917596, 476607706 123916896, 476605947 123915896, 476604352 123915129, 476603370 123914796, 476602838 123914663, 476602020 123914596, 476600834 123914596, 476599403 123914729, 476598462 123914763, 476597480 123914596, 476596866 123914496, 476596334 123914163, 476596007 123913896, 476595516 123913029, 476595353 123912663, 476595148 123912163, 476594984 123911663)"
18,513253,44C000,0,4-32-26-5-2388417,"LINESTRING (476624231 123925563, 476624804 123926129, 476625622 123926596, 476626236 123927063, 476626891 123927295, 476627300 123927662, 476627995 123928328, 476628609 123929028, 476628977 123929395, 476629386 123929795, 476629386 123930328, 476629181 123930628, 476629181 123930928, 476629263 123931528, 476629263 123931828, 476629100 123932262, 476629100 123932462, 476629222 123932995, 476629181 123933262, 476629059 123934928, 476629100 123935062, 476629427 123935595, 476629631 123936062, 476629795 123936528, 476629918 123936728, 476630122 123936962, 476630450 123937262, 476630736 123937662, 476630859 123937795, 476630981 123937928, 476631063 123938028, 476631063 123938095, 476631063 123938195, 476630981 123938394, 476630818 123938727, 476630695 123938961, 476630613 123939161, 476630613 123939261, 476630654 123939394, 476630695 123939561, 476630736 123939727, 476630736 123939894, 476630695 123940227, 476630409 123941527, 476630409 123941661, 476630450 123942027, 476630491 123942494, 476630491 123942594, 476630450 123942661, 476630368 123942761, 476630204 123942927, 476630081 123943094, 476630041 123943194, 476630041 123943294, 476630000 123943461, 476630041 123943594, 476630081 123943761, 476630286 123944127, 476630612 123944627, 476630776 123944961, 476630817 123945027, 476631062 123945161, 476631103 123945194, 476631144 123945261, 476631144 123945327, 476630980 123945761, 476631021 123945794, 476631390 123946394, 476631553 123946661, 476631717 123946827, 476632167 123947361, 476632290 123947694, 476632371 123947994, 476632412 123948726, 476632412 123948826, 476632535 123948860, 476632740 123948860, 476633558 123948726, 476633558 123949160, 476633353 123949593, 476633190 123949760)"
19,513253,44C000,0,4-32-26-5-2388420,"LINESTRING (476784617 124155407, 476784781 124154441, 476784781 124154307, 476784699 124154141, 476784331 124153774, 476784249 124153641, 476784290 124153507, 476784453 124152907, 476784453 124152674, 476784372 124152441, 476784167 124152141, 476783922 124151774, 476783840 124151507, 476783840 124151274, 476783881 124150807, 476783962 124150507, 476784044 124150341, 476784208 124150141, 476784535 124149807, 476784658 124149507, 476784781 124149107, 476784903 124148608, 476785026 124148442, 476785190 124148375, 476785762 124148408, 476786131 124148408, 476786335 124148375, 476786499 124148242, 476786949 124147775, 476787317 124147408, 476787399 124147308, 476787562 124147208, 476787767 124147142, 476788012 124147075, 476788626 124146908, 476788872 124146775, 476789076 124146542, 476789199 124146408, 476789526 124145775, 476789731 124145542, 476789935 124145375, 476790181 124145208, 476790672 124144942, 476790835 124144775, 476791162 124144242, 476792267 124143475, 476793167 124142975, 476793903 124142675, 476794230 124142575, 476794516 124142409, 476794761 124142176, 476794843 124142043, 476794843 124141809, 476794802 124141409, 476794843 124141209, 476794925 124141076, 476795498 124140476, 476795825 124140176, 476795948 124139876, 476795989 124139609, 476795989 124139243, 476795866 124138276, 476795867 124137676, 476795867 124136976, 476795662 124136009, 476795622 124135709, 476795744 124135609, 476796358 124135276, 476796767 124135009, 476796890 124134809, 476797053 124134344, 476797135 124133577, 476797299 124133377, 476797544 124133244, 476798075 124132944, 476798402 124132710, 476798852 124132210, 476799261 124131544, 476799752 124130744, 476800407 124129977, 476800530 124129677, 476800448 124128510, 476800530 124128310, 476800652 124128210, 476801266 124127910, 476801880 124127577, 476802084 124127410, 476802125 124127277, 476802084 124127110, 476802002 124126944, 476801716 124126545, 476801430 124125978, 476801225 124125745, 476800653 124125245, 476800531 124125078, 476800449 124124878, 476800449 124124678, 476800490 124124011, 476800653 124123545, 476800735 124123078, 476800694 124122845, 476800612 124122278, 476800449 124121578, 476800408 124121378, 476800408 124121145, 476800490 124120978, 476800612 124120878, 476800735 124120845, 476801922 124120578, 476803190 124120378, 476803352 124120278, 476803761 124119778, 476803966 124119611, 476804457 124119478, 476804702 124119478, 476806175 124119578, 476806543 124119545, 476806748 124119445, 476806871 124119311, 476806952 124119145, 476807198 124118079, 476807361 124117846, 476807525 124117679, 476808425 124117079, 476809202 124116512, 476809284 124116379, 476809489 124115812, 476809775 124114779, 476810061 124114046, 476810102 124113646, 476810061 124113146, 476809652 124112712, 476809080 124112279, 476808916 124112079, 476808834 124111846, 476808916 124111646, 476809121 124111446, 476809325 124111279, 476809898 124110979, 476810184 124110779, 476810348 124110546, 476810430 124110113, 476810430 124109813, 476810225 124109447, 476810102 124109013, 476810143 124108813, 476810348 124108547, 476810798 124108213, 476811493 124107713, 476812557 124106913, 476812843 124106547, 476813089 124106113, 476813375 124105547, 476813825 124105147, 476814357 124104847, 476815134 124104580, 476815502 124104313, 476815707 124104080)"
20,513253,44C000,0,4-32-26-5-2388423,"LINESTRING (476797174 124211635, 476797092 124211535, 476796970 124211435, 476796560 124211235, 476796356 124211135, 476796233 124211001, 476795947 124210701, 476795742 124210235, 476795824 124210101, 476795947 124209768, 476795988 124209635, 476795947 124209468, 476795579 124208835, 476795497 124208635, 476795497 124208501, 476795579 124208135, 476795660 124207701, 476795701 124207268, 476795701 124207001, 476795701 124206901)"
