,meshcode,nodeno,stotlinkno,ttoelinkno,snodeno,enodeno,geometry
1427,513253,3959,366,365,3962,3944,
1428,513253,3959,2475,8492,3964,3960,
1429,513253,3959,10469,8492,8632,3960,
1430,513253,3964,3241,2475,8423,3959,
1431,513253,3964,2475,3241,3959,8423,
1432,513253,3964,576,610,7638,8128,
1433,513253,3964,10464,3241,8632,8423,
1434,513253,3976,12692,371,10005,91,
1435,513253,3976,371,12692,91,10005,
1436,513253,3976,255,12692,4000,10005,
1437,513253,4000,231,183,6149,91,
1438,513253,4000,183,231,91,6149,
1439,513253,4026,14141,978,10643,2226,
1440,513253,4026,978,14141,2226,10643,
1441,513253,4028,865,12520,4328,5870,
1442,513253,4028,10782,154,8803,5872,
1443,513253,4028,12520,865,5870,4328,
1444,513253,4028,10581,12520,8694,5870,
1445,513253,4037,8531,8532,3386,4035,
1446,513253,4037,8532,8531,4035,3386,
1447,513253,4049,2407,2404,4051,3042,
1448,513253,4049,2404,2407,3042,4051,
1449,513253,4106,4201,4203,4105,4103,
1450,513253,4190,9793,8646,6772,1389,
1451,513253,4204,856,763,826,6477,
1452,513253,4204,763,856,6477,826,
1453,513253,4302,985,12975,8222,10142,
1454,513253,4302,12975,985,10142,8222,
1455,513253,4317,11786,12637,9463,9684,
1456,513253,4317,373,12633,4318,4553,
1457,513253,4317,12633,12637,4553,9684,
1458,513253,4319,11794,12086,9471,9619,
1459,513253,4320,13091,1656,10110,8240,
1460,513253,4321,12081,12094,9619,9626,
1461,513253,4322,124,141,4409,5124,
1462,513253,4323,113,135,4325,5117,
1463,513253,4323,12991,2464,10134,9162,
1464,513253,4323,2465,2464,107,9162,
1465,513253,4323,2464,2465,9162,107,
1466,513253,4325,142,113,5124,4323,
1467,513253,4326,4382,9112,2217,5125,
1468,513253,4327,133,161,5113,8242,
1469,513253,4328,13160,865,9556,4028,
1470,513253,4328,865,13160,4028,9556,
1471,513253,4328,162,12523,8242,5050,
1472,513253,4328,10579,13160,8694,9556,
1473,513253,4329,1335,13771,137,10378,
1474,513253,4329,13771,1335,10378,137,
1475,513253,4329,131,12491,5048,9799,
1476,513253,4329,10583,13771,8700,10378,
1477,513253,4332,1336,8788,124,4380,
1478,513253,4332,114,13786,4331,10402,
1479,513253,4332,8788,1336,4380,124,
1480,513253,4332,10591,8788,8706,4380,
1481,513253,4334,115,116,4333,4335,
1482,513253,4334,12928,1340,5794,104,
1483,513253,4334,1340,12928,104,5794,
1484,513253,4334,10601,12928,8712,5794,
1485,513253,4337,2481,2480,103,2236,
1486,513253,4337,2480,2481,2236,103,
1487,513253,4337,13795,128,10422,5030,
1488,513253,4337,10433,2480,8606,2236,
1489,513253,4339,118,117,4338,4340,
1490,513253,4339,375,420,122,2680,
1491,513253,4340,117,130,4339,5036,
1492,513253,4340,376,130,122,5036,
1493,513253,4340,374,376,3977,122,
1494,513253,4343,2466,2467,262,607,
1495,513253,4343,386,385,318,4344,
1496,513253,4343,2467,2466,607,262,
1497,513253,4343,10444,2467,8613,607,
1498,513253,4348,10940,395,8961,964,
1499,513253,4350,407,405,4351,2741,
1500,513253,4352,3308,3310,216,4373,
1501,513253,4352,3310,3308,4373,216,
1502,513253,4352,410,413,4375,4351,
1503,513253,4352,10431,3310,8611,4373,
1504,513253,4355,9113,14125,5125,10953,
1505,513253,4360,3311,3335,4372,7799,
1506,513253,4360,3335,3311,7799,4372,
1507,513253,4361,2482,2959,4360,7801,
1508,513253,4361,2959,2482,7801,4360,
1509,513253,4363,2488,2483,728,4364,
1510,513253,4363,2489,2487,4362,443,
1511,513253,4363,2483,2488,4364,728,
1512,513253,4373,3310,3309,4352,4372,
1513,513253,4373,2485,2957,4365,7798,
1514,513253,4373,3309,3310,4372,4352,
1515,513253,4373,2957,2485,7798,4365,
1516,513253,4378,2687,9108,5871,5120,
1517,513253,4381,11301,690,9112,1458,
1518,513253,4397,11982,11986,9593,9599,
1519,513253,4398,12006,12004,9607,9613,
1520,513253,4401,122,119,1086,4402,
1521,513253,4402,119,157,4401,8237,
1522,513253,4402,3312,3313,4403,4414,
1523,513253,4402,3313,3312,4414,4403,
1524,513253,4402,10466,3313,8621,4414,
1525,513253,4403,2490,3312,1122,4402,
1526,513253,4403,3312,2490,4402,1122,
1527,513253,4403,10459,2490,8621,1122,
1528,513253,4404,188,187,4403,4400,
1529,513253,4404,691,14162,1086,10832,
1530,513253,4405,30,11452,58,9234,
1531,513253,4406,2491,2492,476,595,
1532,513253,4406,2493,2492,594,595,
1533,513253,4406,2492,2493,595,594,
1534,513253,4407,626,11799,8420,9498,
1535,513253,4407,10355,2494,8418,219,
1536,513253,4407,10474,10355,8640,8418,
1537,513253,4407,2494,10355,219,8418,
1538,513253,4408,862,894,411,5269,
1539,513253,4408,894,862,5269,411,
1540,513253,4409,13073,124,10197,4322,
1541,513253,4409,11333,8812,5131,133,
1542,513253,4409,8812,11333,133,5131,
1543,513253,4409,10568,11333,8691,5131,
1544,513253,4410,189,210,114,6016,
1545,513253,4410,210,189,6016,114,
1546,513253,4412,547,411,7311,237,
1547,513253,4412,411,547,237,7311,
1548,513253,4413,2636,2495,5544,3836,
1549,513253,4414,3314,3313,677,4402,
1550,513253,4414,3313,3314,4402,677,
1551,513253,4414,1345,3314,4401,677,
1552,513253,4415,2501,2893,1594,7652,
1553,513253,4415,13799,948,10670,7464,
1554,513253,4415,2893,2501,7652,1594,
1555,513253,4415,10517,2893,8661,7652,
1556,513253,4416,14035,2736,10636,6304,
1557,513253,4416,2736,14035,6304,10636,
1558,513253,4420,412,514,198,6974,
1559,513253,4420,514,412,6974,198,
1560,513253,4421,864,863,3819,1123,
1561,513253,4422,190,121,4318,3187,
1562,513253,4422,419,121,4317,3187,
1563,513253,4423,2500,10854,4424,8880,
1564,513253,4423,10854,2500,8880,4424,
1565,513253,4426,3337,3336,7852,7850,
1566,513253,4426,3336,3337,7850,7852,
1567,513253,4430,2502,3331,950,7795,
1568,513253,4430,3331,2502,7795,950,
1569,513253,4433,415,414,151,209,
1570,513253,4433,414,415,209,151,
1571,513253,4439,628,416,8556,191,
1572,513253,4439,416,628,191,8556,
1573,513253,4440,228,12697,6141,10012,
1574,513253,4440,12697,228,10012,6141,
1575,513253,4441,692,693,371,91,
1576,513253,4441,693,692,91,371,
1577,513253,4441,694,692,4440,371,
1578,513253,4442,417,418,3978,3861,
1579,513253,4445,1347,10338,2161,6682,
1580,513253,4445,14193,2809,10331,7077,
1581,513253,4445,2809,14193,7077,10331,
1582,513253,4445,10338,1347,6682,2161,
1583,513253,4457,12617,10328,9716,8248,
1584,513253,4459,8820,8819,3168,4226,
1585,513253,4459,8819,8820,4226,3168,
1586,513253,4460,8822,10337,4461,8260,
1587,513253,4460,10337,8822,8260,4461,
1588,513253,4461,8823,8822,3173,4460,
1589,513253,4461,8822,8823,4460,3173,
1590,513253,4462,1350,1351,2940,2944,
1591,513253,4462,1351,1350,2944,2940,
1592,513253,4463,10957,10014,8969,7262,
1593,513253,4463,10014,10957,7262,8969,
1594,513253,4464,3087,1353,8196,4072,
1595,513253,4465,1513,2810,7075,7083,
1596,513253,4465,2810,5542,7083,7076,
1597,513253,4465,5542,2810,7076,7083,
1598,513253,4466,8825,8833,3607,4526,
1599,513253,4466,8833,8825,4526,3607,
1600,513253,4466,4534,8824,4935,3608,
1601,513253,4510,3319,11351,36,9172,
1602,513253,4510,11351,3319,9172,36,
1603,513253,4512,866,867,404,405,
1604,513253,4512,867,866,405,404,
1605,513253,4514,80,81,77,51,
1606,513253,4515,82,91,53,55,
1607,513253,4520,1355,13796,3980,10666,
1608,513253,4531,199,202,4573,4574,
1609,513253,4531,202,199,4574,4573,
1610,513253,4532,11679,7935,9293,3365,
1611,513253,4532,7935,11679,3365,9293,
1612,513253,4532,198,205,4542,4732,
1613,513253,4532,205,198,4732,4542,
1614,513253,4533,206,191,4732,4534,
1615,513253,4533,191,206,4534,4732,
1616,513253,4535,13861,204,10856,4688,
1617,513253,4535,204,13680,4688,10731,
1618,513253,4536,2558,13672,4932,10857,
1619,513253,4536,192,13856,4537,10930,
1620,513253,4536,13672,2558,10857,4932,
1621,513253,4536,14577,2558,11067,4932,
1622,513253,4538,2561,14529,4935,11022,
1623,513253,4538,11433,195,9170,9120,
1624,513253,4538,14529,2561,11022,4935,
1625,513253,4538,14549,2561,11048,4935,
1626,513253,4539,2308,13843,3726,10715,
1627,513253,4539,196,13246,4540,9177,
1628,513253,4539,13843,2308,10715,3726,
1629,513253,4539,14290,2308,10845,3726,
1630,513253,4544,641,3321,4797,4547,
1631,513253,4544,3321,641,4547,4797,
1632,513253,4546,13065,980,10185,4550,
1633,513253,4546,980,13065,4550,10185,
1634,513253,4548,981,642,4551,5217,
1635,513253,4548,642,981,5217,4551,
1636,513253,4549,979,982,4550,4551,
1637,513253,4549,982,979,4551,4550,
1638,513253,4552,770,12446,331,637,
1639,513253,4552,12446,770,637,331,
1640,513253,4552,644,631,5335,4560,
1641,513253,4552,631,644,4560,5335,
1642,513253,4553,449,12633,5950,4317,
1643,513253,4553,12633,449,4317,5950,
1644,513253,4554,448,653,5950,5954,
1645,513253,4554,653,448,5954,5950,
1646,513253,4557,630,10939,4556,8872,
1647,513253,4557,10939,630,8872,4556,
1648,513253,4558,645,648,5335,5899,
1649,513253,4558,648,645,5899,5335,
1650,513253,4559,10926,649,8864,5899,
1651,513253,4559,649,10926,5899,8864,
1652,513253,4560,631,632,4552,4561,
1653,513253,4560,632,631,4561,4552,
1654,513253,4562,633,647,4561,5342,
1655,513253,4562,647,633,5342,4561,
1656,513253,4564,634,635,4563,4565,
1657,513253,4564,635,634,4565,4563,
1658,513253,4565,13175,635,10255,4564,
1659,513253,4565,635,13175,4564,10255,
1660,513253,4566,11472,408,9245,443,
1661,513253,4566,422,638,177,4569,
1662,513253,4566,638,408,4569,443,
1663,513253,4567,2966,986,7824,8222,
1664,513253,4567,986,2966,8222,7824,
1665,513253,4567,660,661,7833,8223,
1666,513253,4567,661,660,8223,7833,
1667,513253,4568,11525,639,9274,4571,
1668,513253,4568,636,639,153,4571,
1669,513253,4568,639,636,4571,153,
1670,513253,4569,637,638,153,4566,
1671,513253,4569,638,637,4566,153,
1672,513253,4570,656,654,7819,7808,
1673,513253,4570,654,656,7808,7819,
1674,513253,4572,869,868,397,4531,
1675,513253,4572,868,869,4531,397,
1676,513253,4572,696,869,4574,397,
1677,513253,4573,199,200,4531,4542,
1678,513253,4573,200,199,4542,4531,
1679,513253,4573,695,200,4572,4542,
1680,513253,4574,201,202,4529,4531,
1681,513253,4574,202,201,4531,4529,
1682,513253,4688,204,203,4535,4534,
1683,513253,4688,203,204,4534,4535,
1684,513253,4689,2531,2537,4688,4731,
1685,513253,4689,2537,2531,4731,4688,
1686,513253,4691,11490,11465,9252,9239,
1687,513253,4691,11499,11465,9257,9239,
1688,513253,4693,87,86,4694,141,
1689,513253,4694,8,87,8253,4693,
1690,513253,4694,3,87,70,4693,
1691,513253,4935,2561,2562,4538,3607,
1692,513253,4935,2562,2561,3607,4538,
1693,513253,5029,127,10695,123,8756,
1694,513253,5030,128,129,4337,4338,
1695,513253,5034,11318,9358,9128,5824,
1696,513253,5034,9358,11318,5824,9128,
1697,513253,5097,12922,11356,3350,9126,
1698,513253,5097,11356,12922,9126,3350,
1699,513253,5115,136,134,5117,5113,
1700,513253,5119,137,138,106,107,
1701,513253,5119,9109,138,5120,107,
1702,513253,5120,9108,4612,4378,4357,
1703,513253,5123,140,139,135,134,
1704,513253,5167,2605,2604,549,548,
1705,513253,5167,2604,2605,548,549,
1706,513253,5317,9188,5992,1333,8162,
1707,513253,5317,10280,9188,8159,1333,
1708,513253,5645,9303,13839,5665,10841,
1709,513253,5645,10593,10614,8736,8742,
1710,513253,5645,10614,10593,8742,8736,
1711,513253,5645,13839,9303,10841,5665,
1712,513253,5704,11231,11225,3734,3735,
1713,513253,5704,11225,11231,3735,3734,
1714,513253,5818,2682,1449,5820,3980,
1715,513253,6032,737,3539,1078,6035,
1716,513253,6032,3539,737,6035,1078,
1717,513253,6124,9498,9500,3357,6126,
1718,513253,6124,9500,9498,6126,3357,
1719,513253,6133,12707,452,10016,266,
1720,513253,6133,452,12707,266,10016,
1721,513253,6165,2718,11337,207,9118,
1722,513253,6165,11337,2718,9118,207,
1723,513253,6266,9569,12836,6267,9994,
1724,513253,6266,12836,9569,9994,6267,
1725,513253,6329,12299,12314,2277,2274,
1726,513253,6329,12314,12299,2274,2277,
1727,513253,6471,248,12627,8247,9729,
1728,513253,6472,12625,242,9729,380,
1729,513253,6775,922,924,694,6777,
1730,513253,6775,924,922,6777,694,
1731,513253,7220,1525,1524,864,770,
1732,513253,7729,1601,1602,7751,7755,
1733,513253,7729,1602,1601,7755,7751,
1734,513253,7796,3332,3333,7795,936,
1735,513253,7796,3333,3332,936,7795,
1736,513253,7819,657,656,7825,4570,
1737,513253,7819,656,657,4570,7825,
1738,513253,7820,1613,1612,7806,7811,
1739,513253,7820,2963,1612,7821,7811,
1740,513253,7865,13756,12451,10621,7891,
1741,513253,7865,12451,13756,7891,10621,
1742,513253,7865,13912,3346,10349,8045,
1743,513253,7865,3346,13912,8045,10349,
1744,513253,7867,3344,12424,7995,7880,
1745,513253,7867,11839,3342,9437,7993,
1746,513253,7867,12424,3344,7880,7995,
1747,513253,7867,3342,11839,7993,9437,
1748,513253,7868,11844,11567,9437,9285,
1749,513253,7868,11567,11844,9285,9437,
1750,513253,7869,13069,3349,10188,8122,
1751,513253,7869,3349,13069,8122,10188,
1752,513253,7870,13325,3068,10296,8090,
1753,513253,7870,3068,13325,8090,10296,
1754,513253,7875,13913,13555,10350,10347,
1755,513253,7875,13555,13913,10347,10350,
1756,513253,7876,3042,3035,8041,8032,
1757,513253,7876,3035,3042,8032,8041,
1758,513253,7876,14709,2971,11130,7877,
1759,513253,7876,2971,14709,7877,11130,
1760,513253,7878,14260,3347,10784,8078,
1761,513253,7878,3062,3064,8075,8079,
1762,513253,7878,3347,14260,8078,10784,
1763,513253,7878,3064,3062,8079,8075,
1764,513253,7880,12424,13933,7867,10385,
1765,513253,7880,13933,12424,10385,7867,
1766,513253,7880,3044,13777,8046,10388,
1767,513253,7880,13777,3044,10388,8046,
1768,513253,7881,3055,3054,8066,8065,
1769,513253,7881,3054,3055,8065,8066,
1770,513253,7881,13573,3051,11223,8064,
1771,513253,7881,3051,13573,8064,11223,
1772,513253,7882,2973,3025,7884,7999,
1773,513253,7882,3025,2973,7999,7884,
1774,513253,7882,2978,11514,7910,9261,
1775,513253,7882,11514,2978,9261,7910,
1776,513253,7889,3024,13574,7999,10388,
1777,513253,7889,13574,3024,10388,7999,
1778,513253,7890,2976,13575,7883,10389,
1779,513253,7890,13575,2976,10389,7883,
1780,513253,7986,5911,11583,7866,9308,
1781,513253,7986,11583,5911,9308,7866,
1782,513253,7986,603,604,4449,275,
1783,513253,7986,604,603,275,4449,
1784,513253,8106,12357,13553,8087,10346,
1785,513253,8106,13553,12357,10346,8087,
1786,513253,8145,1644,12404,750,823,
1787,513253,8145,3748,12399,8148,9649,
1788,513253,8145,12404,1644,823,750,
1789,513253,8151,10274,12433,3159,1337,
1790,513253,8151,12433,10274,1337,3159,
1791,513253,8151,6102,5982,8503,8152,
1792,513253,8186,243,12619,129,9710,
1793,513253,8207,10981,612,8983,973,
1794,513253,8216,12361,12366,7153,6970,
1795,513253,8216,12366,12361,6970,7153,
1796,513253,8221,11462,88,9239,71,
1797,513253,8232,975,974,678,3737,
1798,513253,8232,974,975,3737,678,
1799,513253,8232,11871,12309,5706,8237,
1800,513253,8232,12309,11871,8237,5706,
1801,513253,8237,157,158,4402,5678,
1802,513253,8242,10421,162,8601,4328,
1803,513253,8242,161,162,4327,4328,
1804,513253,8247,250,248,8249,6471,
1805,513253,8247,14004,1657,10578,127,
1806,513253,8247,10639,14004,8740,10578,
1807,513253,8247,1657,14004,127,10578,
1808,513253,8248,10328,12149,4457,9687,
1809,513253,8305,3110,3116,8306,8317,
1810,513253,8305,3116,3110,8317,8306,
1811,513253,8305,3132,3115,8327,8313,
1812,513253,8305,3115,3132,8313,8327,
1813,513253,8306,12508,3110,9833,8305,
1814,513253,8306,3110,12508,8305,9833,
1815,513253,8360,12537,3168,8390,8344,
1816,513253,8360,3168,12537,8344,8390,
1817,513253,8400,3221,3222,8394,8387,
1818,513253,8400,3222,3221,8387,8394,
1819,513253,8517,625,270,8284,8516,
1820,513253,8517,270,625,8516,8284,
1821,513253,8544,92,96,4506,8547,
1822,513253,8545,94,93,8546,4507,
1823,513253,8545,11,93,8568,4507,
1824,513253,8546,95,94,4504,8545,
1825,513253,8547,96,97,8544,4505,
1826,513253,8547,17,97,8593,4505,
1827,513253,8548,3263,99,7533,8565,
1828,513253,8548,98,3263,8564,7533,
1829,513253,8551,163,164,3320,139,
1830,513253,8552,165,166,5036,3321,
1831,513253,8553,3264,3265,3926,3927,
1832,513253,8553,3265,3264,3927,3926,
1833,513253,8560,10401,12685,109,10004,
1834,513253,8564,100,98,8566,8548,
1835,513253,8565,99,101,8548,8567,
1836,513253,8566,10471,100,8658,8564,
1837,513253,8567,101,10454,8565,8650,
1838,513253,8569,12,14,8546,8571,
1839,513253,8569,13003,14,10148,8571,
1840,513253,8570,16,13,8572,8568,
1841,513253,8571,14,15,8569,8572,
1842,513253,8572,3351,3350,8577,8573,
1843,513253,8572,3350,3351,8573,8577,
1844,513253,8572,15,3276,8571,8581,
1845,513253,8572,3276,16,8581,8570,
1846,513253,8577,3351,13430,8572,9804,
1847,513253,8577,13430,3351,9804,8572,
1848,513253,8578,13226,11818,9804,9457,
1849,513253,8578,11818,13226,9457,9804,
1850,513253,8578,1675,11806,8588,9451,
1851,513253,8578,11806,1675,9451,8588,
1852,513253,8579,13071,11800,10188,9449,
1853,513253,8579,11800,13071,9449,10188,
1854,513253,8579,10769,13408,8828,10447,
1855,513253,8579,13408,10769,10447,8828,
1856,513253,8582,11528,11518,9289,9283,
1857,513253,8582,11518,11528,9283,9289,
1858,513253,8594,13343,13911,10345,10621,
1859,513253,8594,13911,13343,10621,10345,
1860,513253,8601,10425,14209,2223,10798,
1861,513253,8604,10423,10426,443,177,
1862,513253,8604,10426,10423,177,443,
1863,513253,8606,10433,10428,4337,103,
1864,513253,8606,10428,10433,103,4337,
1865,513253,8611,10431,10436,4352,216,
1866,513253,8611,10436,10431,216,4352,
1867,513253,8613,10451,10444,262,4343,
1868,513253,8613,10444,10451,4343,262,
1869,513253,8619,10442,10449,952,224,
1870,513253,8619,10449,10442,224,952,
1871,513253,8621,10466,10459,4402,4403,
1872,513253,8621,10459,10466,4403,4402,
1873,513253,8624,12447,498,186,6931,
1874,513253,8624,498,12447,6931,186,
1875,513253,8625,10462,10468,8610,189,
1876,513253,8625,10468,10462,189,8610,
1877,513253,8626,10453,10457,947,217,
1878,513253,8626,10457,10453,217,947,
1879,513253,8627,10470,10475,3636,962,
1880,513253,8627,10475,10470,962,3636,
1881,513253,8628,10476,10483,711,246,
1882,513253,8628,10483,10476,246,711,
1883,513253,8632,10464,10469,3964,3959,
1884,513253,8632,10469,10464,3959,3964,
1885,513253,8633,10482,10489,3644,769,
1886,513253,8633,10489,10482,769,3644,
1887,513253,8634,10502,10494,257,1812,
1888,513253,8634,10494,10502,1812,257,
1889,513253,8640,10474,10481,4407,219,
1890,513253,8640,10481,10474,219,4407,
1891,513253,8641,10493,10501,3312,973,
1892,513253,8641,10501,10493,973,3312,
1893,513253,8642,10519,10513,252,527,
1894,513253,8642,10513,10519,527,252,
1895,513253,8645,10488,10492,227,226,
1896,513253,8645,10492,10488,226,227,
1897,513253,8646,10507,10512,964,965,
1898,513253,8646,10512,10507,965,964,
1899,513253,8650,10454,10460,8567,45,
1900,513253,8653,10500,10506,2755,957,
1901,513253,8653,10506,10500,957,2755,
1902,513253,8654,10518,10523,438,437,
1903,513253,8654,10523,10518,437,438,
1904,513253,8658,10467,10471,44,8566,
1905,513253,8661,10517,10511,4415,1594,
1906,513253,8661,10511,10517,1594,4415,
1907,513253,8662,10530,10534,968,436,
1908,513253,8662,10534,10530,436,968,
1909,513253,8669,10522,10529,228,229,
1910,513253,8669,10529,10522,229,228,
1911,513253,8688,10562,10565,380,129,
1912,513253,8688,10565,10562,129,380,
1913,513253,8691,10568,10574,4409,133,
1914,513253,8691,10574,10568,133,4409,
1915,513253,8694,10579,10581,4328,4028,
1916,513253,8694,10581,10579,4028,4328,
1917,513253,8700,10583,10587,4329,137,
1918,513253,8700,10587,10583,137,4329,
1919,513253,8706,10591,10596,4332,124,
1920,513253,8706,10596,10591,124,4332,
1921,513253,8712,10601,10607,4334,104,
1922,513253,8712,10607,10601,104,4334,
1923,513253,8719,10611,10616,3861,3863,
1924,513253,8719,10616,10611,3863,3861,
1925,513253,8726,10621,10625,95,96,
1926,513253,8726,10625,10621,96,95,
1927,513253,8734,10628,10633,3351,3858,
1928,513253,8734,10633,10628,3858,3351,
1929,513253,8740,10639,10645,8247,127,
1930,513253,8740,10645,10639,127,8247,
1931,513253,8916,10983,10979,6039,6040,
1932,513253,8916,10979,10983,6040,6039,
1933,513253,8917,10901,10907,8921,768,
1934,513253,8917,10907,10901,768,8921,
1935,513253,8921,1051,6959,767,2392,
1936,513253,8921,1541,10901,7347,8917,
1937,513253,8921,10901,1541,8917,7347,
1938,513253,8921,6959,1051,2392,767,
1939,513253,9159,11321,11328,2748,218,
1940,513253,9159,11328,11321,218,2748,
1941,513253,9167,11352,11362,780,9174,
1942,513253,9167,11362,11352,9174,780,
1943,513253,9170,12493,11433,9177,4538,
1944,513253,9174,11362,11359,9167,781,
1945,513253,9174,11359,11362,781,9167,
1946,513253,9177,13246,12493,4539,9170,
1947,513253,9209,11416,11425,458,9216,
1948,513253,9209,11425,11416,9216,458,
1949,513253,9216,11425,11420,9209,459,
1950,513253,9216,11420,11425,459,9209,
1951,513253,9285,11567,12401,7868,9583,
1952,513253,9285,12401,11567,9583,7868,
1953,513253,9435,11751,11743,9441,144,
1954,513253,9437,11839,11844,7867,7868,
1955,513253,9437,11844,11839,7868,7867,
1956,513253,9441,11748,11751,141,9435,
1957,513253,9500,12751,11849,9953,9152,
1958,513253,9500,11849,12751,9152,9953,
1959,513253,9500,12762,12746,9960,9951,
1960,513253,9500,12746,12762,9951,9960,
1961,513253,9583,12401,11915,9285,9595,
1962,513253,9583,11915,12401,9595,9285,
1963,513253,9583,12407,11902,7958,7868,
1964,513253,9583,11902,12407,7868,7958,
1965,513253,9593,11979,11982,74,4397,
1966,513253,9599,11986,11990,4397,73,
1967,513253,9599,11976,11990,9593,73,
1968,513253,9607,12012,12006,76,4398,
1969,513253,9613,12004,11999,4398,75,
1970,513253,9613,11995,11999,9607,75,
1971,513253,9754,12340,12336,352,9540,
1972,513253,9754,12336,12340,9540,352,
1973,513253,9829,14073,13638,10829,10694,
1974,513253,9829,13638,14073,10694,10829,
1975,513253,9946,12738,12740,9514,9506,
1976,513253,9946,12740,12738,9506,9514,
1977,513253,10051,12759,12757,6278,8603,
1978,513253,10051,12757,12759,8603,6278,
1979,513253,10087,12802,12801,2262,8483,
1980,513253,10087,12801,12802,8483,2262,
1981,513253,10134,12981,12991,107,4323,
1982,513253,10134,12991,12981,4323,107,
1983,513253,10279,13708,13503,10146,1373,
1984,513253,10279,13503,13708,1373,10146,
1985,513253,10282,13505,13300,1132,9206,
1986,513253,10282,13300,13505,9206,1132,
1987,513253,10345,13552,13343,10387,8594,
1988,513253,10345,13343,13552,8594,10387,
1989,513253,10345,13752,14024,10620,8048,
1990,513253,10345,14024,13752,8048,10620,
1991,513253,10347,13554,13555,10620,7875,
1992,513253,10347,13555,13554,7875,10620,
1993,513253,10349,13912,14309,7865,10784,
1994,513253,10349,14309,13912,10784,7865,
1995,513253,10351,14027,14726,10352,11117,
1996,513253,10351,14726,14027,11117,10352,
1997,513253,10351,13914,14201,10625,10626,
1998,513253,10351,14201,13914,10626,10625,
1999,513253,10371,14316,14265,10792,10656,
2000,513253,10371,13782,14398,6311,10896,
2001,513253,10371,14398,13782,10896,6311,
2002,513253,10371,14482,13782,10960,6311,
2003,513253,10387,13552,14319,10345,10647,
2004,513253,10387,14319,13552,10647,10345,
2005,513253,10398,13784,14048,9974,10655,
2006,513253,10398,14048,13784,10655,9974,
2007,513253,10398,14560,13373,11098,10656,
2008,513253,10398,13373,14560,10656,11098,
2009,513253,10450,13412,13628,204,203,
2010,513253,10450,13628,13412,203,204,
2011,513253,10450,14371,6348,10977,1632,
2012,513253,10450,6348,14371,1632,10977,
2013,513253,10466,13640,13426,10979,9829,
2014,513253,10600,14391,13729,8078,7886,
2015,513253,10600,13729,14391,7886,8078,
2016,513253,10620,13554,13910,10347,8594,
2017,513253,10620,13910,13554,8594,10347,
2018,513253,10621,13756,13911,7865,8594,
2019,513253,10621,13911,13756,8594,7865,
2020,513253,10635,13567,14360,10373,1037,
2021,513253,10635,13354,14502,6641,11009,
2022,513253,10635,14360,13567,1037,10373,
2023,513253,10635,14502,13354,11009,6641,
2024,513253,10656,13373,14214,10398,10896,
2025,513253,10656,14265,13373,10371,10398,
2026,513253,10662,14504,13942,10803,8598,
2027,513253,10662,13942,14504,8598,10803,
2028,513253,10670,14406,14331,11018,10821,
2029,513253,10670,13610,13799,2755,4415,
2030,513253,10670,14331,14406,10821,11018,
2031,513253,10674,14063,14332,11233,10675,
2032,513253,10674,14664,14332,11226,10675,
2033,513253,10690,14576,14548,11210,11206,
2034,513253,10690,13213,14548,10456,11206,
2035,513253,10715,13988,13445,11022,10495,
2036,513253,10715,13658,13843,3098,4539,
2037,513253,10715,14230,13658,10845,3098,
2038,513253,10715,13843,13658,4539,3098,
2039,513253,10766,13532,14114,10315,8086,
2040,513253,10766,14114,13532,8086,10315,
2041,513253,10782,14128,14025,10347,10349,
2042,513253,10782,14025,14128,10349,10347,
2043,513253,10792,14136,14316,6617,10371,
2044,513253,10792,14362,14136,10896,6617,
2045,513253,10803,14432,14504,10647,10662,
2046,513253,10803,14504,14432,10662,10647,
2047,513253,10822,14282,13949,10435,11156,
2048,513253,10832,14075,12005,4403,9507,
2049,513253,10857,14468,14444,10732,10931,
2050,513253,10857,13857,13672,3117,4536,
2051,513253,10857,13672,13857,4536,3117,
2052,513253,10857,14590,13857,11067,3117,
2053,513253,10883,14021,13905,115,86,
2054,513253,10883,13905,14021,86,115,
2055,513253,10896,14214,14362,10656,10792,
2056,513253,10896,14264,14398,851,10371,
2057,513253,10896,14398,14264,10371,851,
2058,513253,10896,14458,14264,10960,851,
2059,513253,10940,14242,14182,10870,10757,
2060,513253,10940,14182,14242,10757,10870,
2061,513253,10968,14403,14324,11041,8498,
2062,513253,10968,14324,14403,8498,11041,
2063,513253,10979,14288,14228,5703,8231,
2064,513253,10979,14228,14288,8231,5703,
2065,513253,11000,14257,14424,10614,11032,
2066,513253,11000,14424,14257,11032,10614,
2067,513253,11018,14440,14465,8127,3392,
2068,513253,11022,14493,13988,10518,10715,
2069,513253,11022,14511,14529,3084,4538,
2070,513253,11022,14529,14511,4538,3084,
2071,513253,11022,14563,14511,11048,3084,
2072,513253,11032,14424,14552,11000,11073,
2073,513253,11032,14552,14424,11073,11000,
2074,513253,11044,14372,14285,11166,11156,
2075,513253,11044,13819,14285,11019,11156,
2076,513253,11045,14374,14338,677,5703,
2077,513253,11045,14338,14374,5703,677,
2078,513253,11045,14409,14374,10466,677,
2079,513253,11113,14072,14723,11101,11175,
2080,513253,11113,14723,14072,11175,11101,
2081,513253,11135,14734,14160,11236,11124,
2082,513253,11135,14160,14734,11124,11236,
2083,513253,11135,14159,14714,10916,11101,
2084,513253,11156,13949,14793,10822,77,
2085,513253,11156,14285,14793,11044,77,
2086,513253,11166,14626,14372,11219,11044,
