,meshcode,nodeno,symcode,realx,realy,geometry
717,513253,10450,710255,476682398,124072613,
718,513253,10620,710116,476563281,124000953,
719,513253,10621,710250,476568434,124001619,
720,513253,10621,710300,476567208,124004118,
721,513253,10621,711400,476568230,124004318,
722,513253,10621,711600,476566472,124004218,
723,513253,10635,719999,476851993,123995993,
724,513253,10635,710700,476857230,123996760,
725,513253,10656,710210,476859438,124004525,
726,513253,10662,719999,476552399,124036648,
727,513253,10670,719999,476664849,124051249,
728,513253,10670,710116,476665708,124050115,
729,513253,10674,719203,476715695,124059550,
730,513253,10715,719999,476938547,124090917,
731,513253,10782,710250,476568272,124001553,
732,513253,10822,719200,476713977,124062182,
733,513253,10832,710116,476919199,124075252,
734,513253,10832,719999,476920958,124073253,
735,513253,10857,719999,476958795,124112782,
736,513253,10857,710551,476960309,124113149,
737,513253,10857,711914,476960677,124112382,
738,513253,10857,711900,476958345,124110715,
739,513253,10883,719999,476881610,123978028,
740,513253,10883,711400,476881324,123978995,
741,513253,10896,719999,476856861,124004659,
742,513253,10896,710210,476859356,124004625,
743,513253,10896,710700,476859560,124001259,
744,513253,11018,719999,476665217,124050882,
745,513253,11018,710116,476665708,124050115,
746,513253,11022,719999,476946646,124099350,
747,513253,11022,711000,476947219,124103450,
748,513253,11022,711000,476947055,124098117,
749,513253,11113,719202,476717862,124070014,
750,513253,11135,719999,476717003,124074481,
751,513253,11135,711900,476716390,124074581,
752,513253,11135,711600,476715818,124072248,
753,513253,11135,710438,476714263,124074081,
754,513253,11156,719203,476730625,124079214,
755,513253,11166,719201,476722158,124072714,
756,513253,11192,719202,476720890,124066715,
757,513253,11210,719201,476725962,124070282,
758,513253,11233,719200,476728620,124073781,
