,meshcode,linkno,orflg,seccnt,secno,exflg,maxspeed,ssecichi,esecichi,geometry
280,513243,262,2,1,1,1,50,0,10000,
281,513243,263,1,1,1,0,50,0,10000,
282,513243,263,2,1,1,0,50,0,10000,
283,513243,264,1,1,1,0,50,0,10000,
284,513243,264,2,1,1,0,50,0,10000,
285,513243,265,1,1,1,1,50,0,10000,
286,513243,265,2,1,1,1,50,0,10000,
287,513243,267,1,1,1,1,50,0,10000,
288,513243,267,2,1,1,1,50,0,10000,
289,513243,268,1,1,1,0,50,0,10000,
290,513243,268,2,1,1,1,50,0,10000,
291,513243,269,1,1,1,1,50,0,10000,
292,513243,269,2,1,1,1,50,0,10000,
293,513243,270,1,1,1,1,50,0,10000,
294,513243,270,2,1,1,1,50,0,10000,
295,513243,271,1,1,1,1,50,0,10000,
296,513243,271,2,1,1,0,50,0,10000,
297,513243,272,1,1,1,1,50,0,10000,
298,513243,272,2,1,1,1,50,0,10000,
299,513243,273,1,1,1,1,50,0,10000,
300,513243,273,2,1,1,1,50,0,10000,
301,513243,274,1,1,1,0,50,0,10000,
302,513243,274,2,1,1,1,50,0,10000,
303,513243,275,1,1,1,0,50,0,10000,
304,513243,278,2,1,1,1,40,0,10000,
305,513243,279,1,1,1,0,40,0,10000,
306,513243,279,2,1,1,0,40,0,10000,
307,513243,280,1,1,1,1,40,0,10000,
308,513243,280,2,1,1,1,40,0,10000,
309,513243,281,1,1,1,1,40,0,10000,
310,513243,281,2,1,1,1,40,0,10000,
311,513243,282,1,1,1,0,40,0,10000,
312,513243,282,2,1,1,0,40,0,10000,
313,513243,283,1,1,1,0,40,0,10000,
314,513243,283,2,1,1,0,40,0,10000,
315,513243,284,1,1,1,1,40,0,10000,
316,513243,284,2,1,1,1,40,0,10000,
317,513243,285,1,1,1,0,50,0,10000,
318,513243,285,2,1,1,1,50,0,10000,
319,513243,288,1,1,1,1,50,0,10000,
320,513243,288,2,1,1,1,50,0,10000,
321,513243,290,1,1,1,0,50,0,10000,
322,513243,290,2,1,1,1,50,0,10000,
323,513243,291,2,1,1,0,50,0,10000,
324,513243,292,1,1,1,0,50,0,10000,
325,513243,292,2,1,1,0,50,0,10000,
326,513243,293,2,1,1,1,50,0,10000,
327,513243,294,1,1,1,0,50,0,10000,
328,513243,295,1,1,1,0,40,0,10000,
329,513243,295,2,1,1,0,40,0,10000,
330,513243,297,1,1,1,0,60,0,10000,
331,513243,298,1,1,1,1,50,0,10000,
332,513243,298,2,1,1,1,50,0,10000,
333,513243,299,1,2,1,0,60,0,1429,
334,513243,299,1,2,2,0,40,1429,10000,
335,513243,300,1,1,1,1,50,0,10000,
336,513243,300,2,1,1,1,50,0,10000,
337,513243,301,1,1,1,1,50,0,10000,
338,513243,302,1,1,1,1,50,0,10000,
339,513243,303,1,1,1,1,50,0,10000,
340,513243,304,2,1,1,1,40,0,10000,
341,513243,305,1,1,1,1,50,0,10000,
342,513243,305,2,1,1,1,50,0,10000,
343,513243,306,1,1,1,1,50,0,10000,
344,513243,306,2,1,1,1,50,0,10000,
345,513243,307,1,1,1,1,50,0,10000,
346,513243,308,2,1,1,0,50,0,10000,
347,513243,309,1,1,1,1,50,0,10000,
348,513243,309,2,1,1,0,50,0,10000,
349,513243,311,1,1,1,1,50,0,10000,
350,513243,311,2,1,1,1,50,0,10000,
351,513243,312,1,1,1,1,50,0,10000,
352,513243,312,2,1,1,1,50,0,10000,
353,513243,313,1,1,1,0,50,0,10000,
354,513243,315,2,1,1,0,50,0,10000,
355,513243,316,2,1,1,0,50,0,10000,
356,513243,317,1,1,1,1,40,0,10000,
357,513243,317,2,1,1,1,40,0,10000,
358,513243,318,1,1,1,1,40,0,10000,
359,513243,318,2,1,1,1,40,0,10000,
360,513243,319,1,1,1,0,50,0,10000,
361,513243,319,2,1,1,1,50,0,10000,
362,513243,320,1,1,1,1,50,0,10000,
363,513243,321,1,1,1,1,50,0,10000,
364,513243,321,2,1,1,0,50,0,10000,
365,513243,322,1,1,1,1,50,0,10000,
366,513243,322,2,1,1,1,50,0,10000,
367,513243,323,1,1,1,1,50,0,10000,
368,513243,323,2,1,1,0,50,0,10000,
369,513243,324,1,1,1,1,50,0,10000,
370,513243,325,1,1,1,1,50,0,10000,
371,513243,326,1,2,1,0,50,0,7135,
372,513243,326,1,2,2,0,60,7135,10000,
373,513243,334,1,1,1,0,50,0,10000,
374,513243,334,2,1,1,0,50,0,10000,
375,513243,335,1,1,1,0,50,0,10000,
376,513243,336,2,1,1,1,40,0,10000,
377,513243,337,2,1,1,1,40,0,10000,
378,513243,338,1,1,1,1,50,0,10000,
379,513243,338,2,1,1,0,50,0,10000,
380,513243,339,1,1,1,1,50,0,10000,
381,513243,339,2,1,1,1,50,0,10000,
382,513243,341,1,1,1,1,40,0,10000,
383,513243,341,2,1,1,0,40,0,10000,
384,513243,342,1,1,1,0,40,0,10000,
385,513243,342,2,1,1,0,40,0,10000,
386,513243,343,1,1,1,0,40,0,10000,
387,513243,343,2,1,1,0,40,0,10000,
388,513243,344,1,1,1,1,40,0,10000,
389,513243,344,2,1,1,1,40,0,10000,
390,513243,345,1,1,1,1,40,0,10000,
391,513243,345,2,1,1,1,40,0,10000,
392,513243,349,1,1,1,1,30,0,10000,
393,513243,350,1,1,1,1,40,0,10000,
394,513243,350,2,1,1,1,40,0,10000,
395,513243,351,1,1,1,1,30,0,10000,
396,513243,352,1,1,1,1,30,0,10000,
397,513243,355,1,1,1,1,30,0,10000,
398,513243,355,2,1,1,1,30,0,10000,
399,513243,356,1,1,1,0,30,0,10000,
400,513243,357,1,1,1,1,30,0,10000,
401,513243,357,2,1,1,0,30,0,10000,
402,513243,358,1,1,1,1,30,0,10000,
403,513243,358,2,1,1,1,30,0,10000,
