,meshcode,elcode,attrnmno,objectid,geometry
43,513243,1C1100,1881,4-32-20-5-1184059,"LINESTRING (476778901 123823941, 476778573 123823975, 476778164 123824008, 476777878 123824008, 476777592 123823941, 476777346 123823808, 476777142 123823675, 476776937 123823308, 476776529 123822441, 476775711 123820575, 476775384 123819808, 476775097 123819175, 476774934 123818941, 476774770 123818775, 476774484 123818575, 476774156 123818408, 476773747 123818308, 476773379 123818241, 476773093 123818275, 476772643 123818341, 476771988 123818475)"
44,513243,1C1100,1881,4-32-20-5-1184067,"LINESTRING (476787901 123822341, 476786223 123822641, 476781519 123823441, 476780087 123823708, 476778901 123823941)"
45,513243,1C1100,1881,4-32-20-5-1184075,"LINESTRING (476800705 123819908, 476798455 123820408, 476794855 123821075, 476791910 123821608, 476787901 123822341)"
46,513243,1C1100,1881,4-32-20-5-1184087,"LINESTRING (476806841 123819941, 476806718 123818641)"
47,513243,1C1100,1881,4-32-20-5-1184091,"LINESTRING (476809500 123830674, 476811709 123830307)"
48,513243,1C1100,1881,4-32-20-5-1184099,"LINESTRING (476811709 123830307, 476812772 123830140, 476817763 123829374, 476820421 123828940, 476822099 123828674)"
49,513243,1C1100,1882,4-32-20-5-1184111,"LINESTRING (476809991 123832306, 476809500 123830674)"
50,513243,1C1100,1882,4-32-20-5-1184119,"LINESTRING (476809991 123832306, 476810441 123833706, 476811627 123837406, 476812036 123838739, 476812159 123839173, 476812732 123841438, 476813100 123842838)"
51,513243,1C1100,1882,4-32-20-5-1184127,"LINESTRING (476813100 123842838, 476813591 123844805, 476813672 123845138, 476814000 123846205, 476814409 123847505, 476814777 123848672, 476815144 123849805, 476815799 123851871, 476816085 123852771, 476816249 123853237, 476816371 123853504, 476816903 123854671, 476817435 123855737, 476817640 123856204)"
52,513243,1C1100,1882,4-32-20-5-1184135,"LINESTRING (476817640 123856204, 476817885 123856971, 476818335 123858304, 476818785 123860004, 476819152 123861571, 476819480 123863104, 476819684 123864337, 476819889 123865903)"
53,513243,1C1100,1882,4-32-20-5-1184143,"LINESTRING (476819889 123865903, 476820257 123868603, 476820543 123870603, 476820789 123872336, 476821034 123872970, 476821198 123873270, 476821524 123873703, 476821933 123874270)"
54,513243,1C1100,1881,4-32-20-5-1184147,"LINESTRING (476800705 123819908, 476804183 123819141, 476806718 123818641)"
55,513243,1C1100,1883,4-32-20-5-1184155,"LINESTRING (476794202 123788944, 476795347 123790778, 476796819 123793111, 476798251 123795343, 476799601 123797477, 476800173 123798410, 476800664 123799310, 476801769 123801210, 476802178 123801943, 476802342 123802310)"
56,513243,1C1100,1883,4-32-20-5-1184163,"LINESTRING (476788515 123780012, 476789824 123782079, 476791502 123784711, 476793629 123788044, 476794202 123788944)"
57,513243,1C1100,1883,4-32-20-5-1184171,"LINESTRING (476782544 123769646, 476782953 123770380, 476783321 123771046, 476784057 123772446, 476785448 123775045, 476786102 123776245, 476786429 123776745, 476787411 123778345, 476788515 123780012)"
58,513243,1C1100,1883,4-32-20-5-1184179,"LINESTRING (476773913 123750181, 476774404 123751347, 476775917 123754981, 476776940 123757414, 476777389 123758481, 476778371 123760946, 476779353 123763280, 476779680 123764113, 476780130 123765046, 476780662 123766013, 476782544 123769646)"
59,513243,1C1100,1883,4-32-20-5-1184191,"LINESTRING (476768718 123740315, 476769864 123741115, 476770231 123741448, 476770436 123741748, 476770599 123742014, 476770804 123742447, 476771826 123744947, 476772849 123747547, 476773463 123749047, 476773913 123750181)"
60,513243,1C1100,1883,4-32-20-5-1184199,"LINESTRING (476768718 123740315, 476767409 123739415, 476766427 123738748, 476765527 123738182, 476763073 123736515)"
61,513243,1C1100,1881,4-32-20-5-1184203,"LINESTRING (476822099 123828674, 476826271 123828007, 476829381 123827340, 476831958 123826775, 476833103 123826475, 476834249 123826175)"
62,513243,1C1100,1881,4-32-20-5-1184211,"LINESTRING (476834249 123826175, 476836048 123825741, 476839811 123824841, 476843166 123824041, 476845948 123823375)"
63,513243,1C1100,1881,4-32-20-5-1184231,"LINESTRING (476867300 123817976, 476868650 123817642)"
64,513243,1C1100,1881,4-32-20-5-1184235,"LINESTRING (476850080 123822341, 476854169 123821309, 476857933 123820342, 476859569 123819942)"
65,513243,1C1100,1881,4-32-20-5-1184243,"LINESTRING (476859569 123819942, 476863824 123818842, 476867300 123817976)"
66,513243,1C1100,1884,4-32-20-5-1184251,"LINESTRING (476868937 123818576, 476868650 123817642)"
67,513243,1C1100,1884,4-32-20-5-1184259,"LINESTRING (476870246 123822842, 476870082 123822309, 476869264 123819642, 476868937 123818576)"
68,513243,1C1100,1884,4-32-20-5-1184267,"LINESTRING (476873395 123833175, 476873027 123832075, 476872455 123830108, 476871800 123828041, 476871023 123825376, 476870532 123823842, 476870246 123822842)"
69,513243,1C1100,1884,4-32-20-5-1184275,"LINESTRING (476874990 123838374, 476874295 123836175, 476873395 123833175)"
70,513243,1C1100,1884,4-32-20-5-1184283,"LINESTRING (476877648 123847340, 476877526 123846674, 476876381 123843007, 476875317 123839507, 476874990 123838374)"
71,513243,1C1100,1881,4-32-20-5-1184287,"LINESTRING (476870409 123817176, 476873314 123816443, 476874541 123816177)"
72,513243,1C1100,1881,4-32-20-5-1184295,"LINESTRING (476874541 123816177, 476875400 123816010, 476878182 123815743, 476881127 123815543)"
73,513243,1C1100,1881,4-32-20-5-1184303,"LINESTRING (476881127 123815543, 476883786 123815310, 476886895 123814843, 476888654 123814610, 476892786 123814010, 476894912 123813678, 476896262 123813478)"
74,513243,1C1100,1881,4-32-20-5-1184311,"LINESTRING (476896262 123813478, 476897653 123813311, 476898430 123813344, 476899248 123813444, 476901539 123813911, 476906570 123814844, 476907184 123815011, 476908329 123815411)"
75,513243,1C1100,1885,4-32-20-5-1184319,"LINESTRING (476910047 123816044, 476910743 123814744)"
76,513243,1C1100,1881,4-32-20-5-1184327,"LINESTRING (476908329 123815411, 476910047 123816044)"
77,513243,1C1100,1885,4-32-20-5-1184335,"LINESTRING (476910743 123814744, 476911193 123813978, 476912215 123812144, 476913484 123809812, 476913606 123809545, 476913647 123809312, 476913647 123809079, 476913565 123808845, 476913361 123808612, 476913115 123808412, 476910375 123807079, 476906694 123805245)"
78,513243,1C1100,1885,4-32-20-5-1184343,"LINESTRING (476906694 123805245, 476905998 123804912, 476905712 123804712, 476904116 123803045, 476901089 123799812, 476898554 123797012, 476897286 123795613, 476896999 123795246, 476896672 123794646, 476896099 123793646, 476895608 123792746)"
79,513243,1C1100,1885,4-32-20-5-1184351,"LINESTRING (476895608 123792746, 476893399 123788980, 476892990 123788246, 476892378 123787280, 476889268 123782547, 476888450 123781314, 476887346 123779914)"
80,513243,1C1100,1885,4-32-20-5-1184359,"LINESTRING (476887346 123779914, 476884728 123776681, 476884400 123776281, 476884073 123775547, 476882192 123771048, 476881456 123769448)"
81,513243,1C1100,1885,4-32-20-5-1184367,"LINESTRING (476881456 123769448, 476880229 123766482, 476879165 123763283, 476878429 123760983, 476877856 123759616, 476877365 123758416)"
82,513243,1C1100,1885,4-32-20-5-1184375,"LINESTRING (476872948 123748017, 476872661 123747384, 476872334 123746617)"
83,513243,1C1100,1886,4-32-20-5-1184383,"LINESTRING (476872498 123737618, 476873031 123732019, 476873194 123729786, 476873235 123729086, 476873235 123728586, 476873153 123727752, 476873071 123727019)"
84,513243,1C1100,1886,4-32-20-5-1184391,"LINESTRING (476873071 123727019, 476872949 123725487, 476872581 123721687, 476872376 123718987)"
85,513243,1C1100,1886,4-32-20-5-1184399,"LINESTRING (476871599 123710988, 476870985 123703789, 476870659 123700122, 476870454 123698056, 476870332 123696590)"
86,513243,1C1100,1886,4-32-20-5-1184407,"LINESTRING (476870332 123696590, 476869963 123692990, 476869636 123689524)"
87,513243,1C1100,1886,4-32-20-5-1184415,"LINESTRING (476869636 123689524, 476869391 123687091, 476869186 123686424, 476868286 123684057, 476866977 123680592, 476866813 123680058, 476866813 123679525)"
88,513243,1C1100,1886,4-32-20-5-1184423,"LINESTRING (476866813 123679525, 476866692 123674525, 476866610 123674292, 476866528 123674158, 476866283 123673958, 476865996 123673892, 476865464 123673892, 476863092 123673958, 476859042 123674058, 476857446 123674092, 476856546 123674125, 476854828 123674292)"
89,513243,1C1100,1886,4-32-20-5-1184431,"LINESTRING (476854828 123674292, 476853314 123674425, 476851065 123674558, 476848406 123674758, 476848079 123674725, 476847834 123674658, 476847547 123674492, 476847302 123674192, 476846115 123670892, 476845256 123668725, 476845052 123668592, 476844684 123668425, 476844315 123668392, 476843988 123668425, 476838793 123669758)"
90,513243,1C1100,1886,4-32-20-5-1184443,"LINESTRING (476870575 123747017, 476872334 123746617)"
91,513243,1C1100,1886,4-32-20-5-1184451,"LINESTRING (476853681 123752649, 476854826 123751216, 476855031 123750949, 476855440 123750616, 476855849 123750383, 476856421 123750116, 476856953 123749949, 476861985 123748684, 476862926 123748550, 476863662 123748517, 476865094 123748350, 476870575 123747017)"
92,513243,1C1100,1886,4-32-20-5-1184459,"LINESTRING (476849344 123758715, 476850899 123756515, 476852617 123754116, 476853681 123752649)"
93,513243,1C1100,1886,4-32-20-5-1184467,"LINESTRING (476849344 123758715, 476847953 123760848, 476844762 123765814, 476842391 123769414, 476841327 123770881)"
94,513243,1C1100,1886,4-32-20-5-1184475,"LINESTRING (476835068 123779546, 476836377 123777713, 476838545 123774746, 476839936 123772813, 476841327 123770881)"
95,513243,1C1100,1886,4-32-20-5-1184483,"LINESTRING (476835068 123779546, 476834659 123780179, 476834086 123780512, 476833350 123780945, 476833227 123781112, 476833186 123781279, 476833227 123781445, 476834618 123785379, 476835803 123788745)"
96,513243,1C1100,1886,4-32-20-5-1184491,"LINESTRING (476839281 123798911, 476837808 123794544, 476836171 123789879, 476835803 123788745)"
97,513243,1C1100,1886,4-32-20-5-1184499,"LINESTRING (476842389 123807910, 476841326 123804810, 476840835 123803343, 476839894 123800677, 476839281 123798911)"
98,513243,1C1100,1886,4-32-20-5-1184503,"LINESTRING (476847625 123822975, 476846889 123821108, 476845498 123817076, 476845211 123816109)"
99,513243,1C1100,1886,4-32-20-5-1184511,"LINESTRING (476845211 123816109, 476843452 123810976, 476842757 123808943, 476842389 123807910)"
100,513243,1C1100,1881,4-32-20-5-1184515,"LINESTRING (476913402 123822943, 476913197 123823843, 476912829 123825210, 476912706 123825443, 476912584 123825643, 476912297 123825910, 476911929 123826177, 476911479 123826443)"
101,513243,1C1100,1884,4-32-20-5-1184527,"LINESTRING (476876339 123854406, 476876830 123853039, 476877239 123851939, 476877607 123850606, 476877730 123849739, 476877771 123849007, 476877771 123848240, 476877648 123847340)"
102,513243,1C1100,1881,4-32-20-5-1184531,"LINESTRING (476845948 123823375, 476847625 123822975)"
103,513243,1C1100,1881,4-32-20-5-1184535,"LINESTRING (476847625 123822975, 476850080 123822341)"
104,513243,111100,1875,4-32-20-103-14738684,"LINESTRING (476976929 123814780, 476979138 123814280, 476982819 123813146, 476990919 123810246)"
105,513243,121100,1876,4-32-20-103-14738688,"LINESTRING (476833509 123877170, 476835555 123877103, 476837764 123877003, 476839973 123876870, 476840873 123876770, 476841978 123876636, 476842837 123876470, 476844678 123876103, 476845946 123875770, 476848686 123874970, 476850486 123874303, 476858177 123871537, 476861327 123870304, 476862636 123869804)"
106,513243,171100,1879,4-32-20-126-950296,"LINESTRING (476736685 123826375, 476740612 123828841)"
107,513243,1C1100,1883,4-32-20-126-950310,"LINESTRING (476802342 123802310, 476803569 123804809, 476804223 123806176, 476804551 123806976, 476804714 123807476, 476805042 123808709, 476805737 123811476, 476805983 123812809, 476806187 123814141, 476806433 123815608, 476806555 123816575, 476806718 123818641)"
108,513243,1C1100,1886,4-32-20-126-950336,"LINESTRING (476872334 123746617, 476872334 123745084, 476872211 123741051, 476872293 123739685, 476872416 123738551, 476872498 123737618)"
109,513243,1C1100,1886,4-32-20-171-1389109,"LINESTRING (476872376 123718987, 476872335 123718253, 476871967 123714588, 476871599 123710988)"
110,513243,1C1100,1885,4-32-20-171-1389113,"LINESTRING (476877365 123758416, 476876180 123755683, 476874993 123752917, 476873848 123750184, 476872948 123748017)"
111,513243,1C1100,1881,4-32-20-171-1389117,"LINESTRING (476910047 123816044, 476912788 123817078, 476914097 123817611, 476914343 123817778, 476914506 123818011, 476914588 123818311, 476914588 123818578, 476914425 123819211, 476913402 123822943)"
112,513243,1C1100,1881,4-32-20-171-1389121,"LINESTRING (476868650 123817642, 476870409 123817176)"
113,513243,1C1100,1881,4-32-20-275-3025325,"LINESTRING (476806841 123819941, 476806963 123821641, 476807086 123823108, 476807127 123823440, 476807209 123823774, 476807291 123824007, 476807618 123825074, 476807945 123826040, 476808313 123827107, 476809500 123830674)"
114,513243,191100,1880,4-32-20-275-3025343,"LINESTRING (476862880 123872604, 476863248 123872971, 476863535 123873304, 476863862 123873771, 476864107 123874137, 476864271 123874537, 476864762 123875971, 476865253 123877471, 476865948 123879703)"
115,513243,191200,1880,4-32-20-275-3025347,"LINESTRING (476854455 123864737, 476855027 123865537, 476855395 123866037, 476856131 123866837, 476857154 123867704, 476857440 123867837)"
116,513243,121100,1876,4-32-20-275-3025351,"LINESTRING (476930827 123820844, 476936963 123818311, 476940523 123816878, 476941791 123816345, 476943835 123815412, 476946290 123814212, 476948294 123813279, 476949890 123812679, 476951853 123812045, 476954308 123811445, 476956599 123810846, 476959461 123810113, 476960730 123809780, 476962366 123809480, 476963839 123809213, 476968911 123808313, 476969771 123808113, 476982451 123804881, 476984496 123804347, 476990919 123803214)"
117,513243,121100,1876,7-32-20-281-20496747,"LINESTRING (476862636 123869804, 476869016 123867438, 476871389 123866538, 476874539 123865338, 476876216 123864538, 476877321 123863938, 476878630 123863172, 476879612 123862505, 476880226 123862072, 476880757 123861638, 476881248 123861238, 476881780 123860773, 476882638 123859939, 476884725 123857673, 476887506 123854639, 476887752 123854306, 476888570 123853073, 476888734 123852773, 476889388 123851574, 476890002 123850207, 476890534 123848574, 476891106 123847007, 476891556 123846007, 476892170 123844674, 476892865 123843507, 476893643 123842308, 476894134 123841575, 476895279 123840208, 476896056 123839441, 476896834 123838741, 476898225 123837741, 476899984 123836608, 476901947 123835509, 476910742 123831342)"
