,meshcode,linkno,orflg,seccnt,secno,exflg,maxspeed,ssecichi,esecichi,geometry
124,513243,20384,1,2,1,0,40,0,6114,
125,513243,20384,1,2,2,2,40,6114,10000,
126,513243,20419,1,1,1,2,40,0,10000,
127,513243,20455,1,1,1,2,40,0,10000,
128,513243,20457,1,1,1,2,60,0,10000,
129,513243,20486,1,1,1,0,30,0,10000,
130,513243,20490,1,1,1,0,60,0,10000,
131,513243,20521,1,1,1,0,40,0,10000,
132,513243,20525,1,1,1,0,60,0,10000,
133,513243,20541,1,2,1,0,40,0,5826,
134,513243,20541,1,2,2,2,40,5826,10000,
135,513243,20554,1,2,1,0,30,0,6846,
136,513243,20554,1,2,2,2,30,6846,10000,
137,513243,20556,1,2,1,0,60,0,9074,
138,513243,20556,1,2,2,0,40,9074,10000,
139,513243,20583,1,1,1,2,40,0,10000,
140,513243,20701,1,1,1,2,40,0,10000,
141,513243,20723,1,1,1,2,40,0,10000,
142,513243,20743,1,1,1,0,60,0,10000,
143,513243,20833,1,2,1,2,30,0,3403,
144,513243,20833,1,2,2,0,30,3403,10000,
145,513243,20846,1,1,1,0,40,0,10000,
146,513243,20936,1,1,1,0,60,0,10000,
147,513243,20943,1,1,1,0,60,0,10000,
148,513243,21084,1,1,1,2,30,0,10000,
149,513243,21086,1,1,1,0,60,0,10000,
150,513243,21087,1,1,1,0,60,0,10000,
151,513243,21089,1,1,1,0,60,0,10000,
152,513243,21090,1,1,1,0,60,0,10000,
153,513243,21091,1,1,1,0,40,0,10000,
154,513243,21093,1,1,1,0,60,0,10000,
