,meshcode,linkno,snodeno,enodeno,day,shour,ehour,sdate,edate,cartype,geometry
894,513243,4494,3803,3802,100000000,0000,2400,0101,1231,0,
895,513243,4515,832,3836,100000000,0600,2400,0101,1231,0,
896,513243,4520,3848,3847,100000000,0600,2400,0101,1231,0,
897,513243,4559,3952,1537,100000000,0000,2400,0101,1231,0,
898,513243,4560,897,3953,100000000,0000,2400,0101,1231,0,
899,513243,4564,3962,3961,100000000,0000,2400,0101,1231,0,
900,513243,4565,3964,3963,100000000,0000,2400,0101,1231,0,
901,513243,4566,3965,3956,100000000,0000,2400,0101,1231,0,
902,513243,4570,3976,3975,100000000,0000,2400,0101,1231,0,
903,513243,4571,2241,3990,100000000,0000,2400,0101,1231,0,
904,513243,4575,4004,4003,100000000,0600,2400,0101,1231,0,
905,513243,4590,4032,2248,100000000,0000,2400,0101,1231,0,
906,513243,4608,1481,4067,100000000,0000,2400,0101,1231,0,
907,513243,4616,4082,296,100000000,0000,2400,0101,1231,0,
908,513243,4617,4083,1737,100000000,0000,2400,0101,1231,0,
909,513243,4619,4092,4091,100000000,0000,2400,0101,1231,0,
910,513243,4631,4186,4187,100000000,0000,2400,0101,1231,0,
911,513243,4632,4190,4189,100000000,0000,2400,0101,1231,0,
912,513243,4659,4379,4380,100000000,0700,0900,0101,1231,0,
913,513243,4672,1426,4506,100000000,0000,2400,0101,1231,0,
914,513243,4680,3743,4539,100000000,0600,2400,0101,1231,0,
915,513243,4683,838,4561,100000000,0000,2400,0101,1231,0,
916,513243,4804,4816,4817,100000000,0000,2400,0101,1231,0,
917,513243,4805,4817,1868,100000000,0000,2400,0101,1231,0,
918,513243,4806,4818,1853,100000000,0000,2400,0101,1231,0,
919,513243,4824,1867,3177,100000000,0000,2400,0101,1231,0,
920,513243,4838,4843,3187,100000000,0000,2400,0101,1231,0,
921,513243,4839,664,4843,100000000,0000,2400,0101,1231,0,
922,513243,4840,4852,4851,100000000,0000,2400,0101,1231,0,
923,513243,4843,4871,4870,100000000,0000,2400,0101,1231,0,
924,513243,4844,4872,4871,100000000,0000,2400,0101,1231,0,
925,513243,4845,4873,4872,100000000,0000,2400,0101,1231,0,
926,513243,4846,4873,4874,100000000,0000,2400,0101,1231,0,
927,513243,4858,4828,4882,100000000,0000,2400,0101,1231,0,
928,513243,4859,4836,4828,100000000,0000,2400,0101,1231,0,
929,513243,4861,4880,1901,100000000,0000,2400,0101,1231,0,
930,513243,4862,4536,4880,100000000,0000,2400,0101,1231,0,
931,513243,4863,4886,4536,100000000,0000,2400,0101,1231,0,
932,513243,4864,4881,4829,100000000,0000,2400,0101,1231,0,
933,513243,4865,4896,3207,100000000,0000,2400,0101,1231,0,
934,513243,4873,3201,4870,100000000,0000,2400,0101,1231,0,
935,513243,4874,4870,1651,100000000,0000,2400,0101,1231,0,
936,513243,4875,3277,4900,100000000,0000,2400,0101,1231,0,
937,513243,4876,4901,1958,100000000,0000,2400,0101,1231,0,
938,513243,4880,4878,4907,100000000,0000,2400,0101,1231,0,
939,513243,4898,3329,4973,100000000,0700,0900,0101,1231,0,
940,513243,4899,4974,4975,100000000,0700,0900,0101,1231,0,
941,513243,5029,3488,5127,100000000,0000,2400,0101,1231,0,
942,513243,5030,5127,5128,100000000,0000,2400,0101,1231,0,
943,513243,5031,5129,5130,100000000,0000,2400,0101,1231,0,
944,513243,5034,5140,3486,100000000,0000,2400,0101,1231,0,
945,513243,5035,3486,5141,100000000,0000,2400,0101,1231,0,
946,513243,5036,5141,5142,100000000,0000,2400,0101,1231,0,
947,513243,5037,5149,5146,100000000,0000,2400,0101,1231,0,
948,513243,5040,3484,5160,100000000,0000,2400,0101,1231,0,
949,513243,5041,5160,5161,100000000,0000,2400,0101,1231,0,
950,513243,5042,5161,5162,100000000,0000,2400,0101,1231,0,
951,513243,5043,5143,3485,100000000,0000,2400,0101,1231,0,
952,513243,5044,3485,5137,100000000,0000,2400,0101,1231,0,
953,513243,5045,5137,5163,100000000,0000,2400,0101,1231,0,
954,513243,5048,2005,5141,100000000,0000,2400,0101,1231,0,
955,513243,5051,5166,5167,100000000,0000,2400,0101,1231,0,
956,513243,5052,5167,5183,100000000,0000,2400,0101,1231,0,
957,513243,5053,5185,5184,100000000,0000,2400,0101,1231,0,
958,513243,5055,5170,5184,100000000,0000,2400,0101,1231,0,
959,513243,5056,3507,2023,100000000,0000,2400,0101,1231,0,
960,513243,5057,5182,3507,100000000,0000,2400,0101,1231,0,
961,513243,5058,1696,5182,100000000,0000,2400,0101,1231,0,
962,513243,5059,3505,5181,100000000,0000,2400,0101,1231,0,
963,513243,5060,5181,5189,100000000,0000,2400,0101,1231,0,
964,513243,5063,3509,3506,100000000,0000,2400,0101,1231,0,
965,513243,5064,3506,5191,100000000,0000,2400,0101,1231,0,
966,513243,5065,5191,3526,100000000,0000,2400,0101,1231,0,
967,513243,5066,3526,5192,100000000,0000,2400,0101,1231,0,
968,513243,5067,5192,5193,100000000,0000,2400,0101,1231,0,
969,513243,5068,5193,3508,100000000,0000,2400,0101,1231,0,
970,513243,5069,3508,754,100000000,0000,2400,0101,1231,0,
971,513243,5070,5194,3538,100000000,0000,2400,0101,1231,0,
972,513243,5071,3538,3523,100000000,0000,2400,0101,1231,0,
973,513243,5072,3523,5195,100000000,0000,2400,0101,1231,0,
974,513243,5073,3517,5196,100000000,0000,2400,0101,1231,0,
975,513243,5074,5177,5192,100000000,0000,2400,0101,1231,0,
976,513243,5075,1356,5177,100000000,0000,2400,0101,1231,0,
977,513243,5076,5197,3532,100000000,0000,2400,0101,1231,0,
978,513243,5077,3532,5198,100000000,0000,2400,0101,1231,0,
979,513243,5081,5201,3510,100000000,0900,2400,0101,1231,0,
980,513243,5081,5201,3510,100000000,0000,0700,0101,1231,0,
981,513243,5095,5220,5200,100000000,0000,2400,0101,1231,0,
982,513243,5096,5221,5220,100000000,0000,2400,0101,1231,0,
983,513243,5097,5223,5222,100000000,0000,2400,0101,1231,0,
984,513243,5099,5173,3517,100000000,0000,2400,0101,1231,0,
985,513243,5100,3539,5173,100000000,0000,2400,0101,1231,0,
986,513243,5101,747,3539,100000000,0000,2400,0101,1231,0,
987,513243,5102,3519,5226,100000000,0000,2400,0101,1231,0,
988,513243,5103,5227,5228,100000000,0000,2400,0101,1231,0,
989,513243,5105,3518,3524,100000000,0000,2400,0101,1231,0,
990,513243,5106,3524,5194,100000000,0000,2400,0101,1231,0,
991,513243,5107,5194,3525,100000000,0000,2400,0101,1231,0,
992,513243,5108,3525,5174,100000000,0000,2400,0101,1231,0,
993,513243,5111,5231,3537,100000000,0000,2400,0101,1231,0,
994,513243,5113,3521,5232,100000000,0000,2400,0101,1231,0,
995,513243,5114,5232,5233,100000000,0000,2400,0101,1231,0,
996,513243,5116,1372,5195,100000000,0000,2400,0101,1231,0,
997,513243,5117,3526,5178,100000000,0000,2400,0101,1231,0,
998,513243,5118,5199,5241,100000000,0000,2400,0101,1231,0,
999,513243,5119,3565,3545,100000000,0000,2400,0101,1231,0,
1000,513243,5120,3545,5228,100000000,0000,2400,0101,1231,0,
1001,513243,5121,5228,2613,100000000,0000,2400,0101,1231,0,
1002,513243,5130,3549,3550,100000000,0000,2400,0101,1231,0,
1003,513243,5134,5252,3551,100000000,0000,2400,0101,1231,0,
1004,513243,5135,5236,5252,100000000,0000,2400,0101,1231,0,
1005,513243,5136,5253,3553,100000000,0000,2400,0101,1231,0,
1006,513243,5137,5252,3559,100000000,0000,2400,0101,1231,0,
1007,513243,5138,3553,5252,100000000,0000,2400,0101,1231,0,
1008,513243,5139,742,3553,100000000,0000,2400,0101,1231,0,
1009,513243,5140,5259,3562,100000000,0000,2400,0101,1231,0,
1010,513243,5155,5278,3572,100000000,0000,2400,0101,1231,0,
1011,513243,5156,5268,5261,100000000,0000,2400,0101,1231,0,
1012,513243,5159,3596,3591,100000000,0000,2400,0101,1231,0,
1013,513243,5160,5277,3596,100000000,0000,2400,0101,1231,0,
1014,513243,5161,5299,4050,100000000,0000,2400,0101,1231,0,
1015,513243,5162,5300,2050,100000000,0000,2400,0101,1231,0,
1016,513243,5163,3608,5300,100000000,0000,2400,0101,1231,0,
1017,513243,5164,5301,3608,100000000,0000,2400,0101,1231,0,
1018,513243,5165,3603,1366,100000000,0000,2400,0101,1231,0,
1019,513243,5179,5307,4543,100000000,0000,2400,0101,1231,0,
1020,513243,5180,3604,5308,100000000,0000,2400,0101,1231,0,
1021,513243,5181,2046,5315,100000000,0000,2400,0101,1231,0,
1022,513243,5186,5318,3619,100000000,0000,2400,0101,1231,0,
1023,513243,5187,5325,5318,100000000,0000,2400,0101,1231,0,
1024,513243,5189,3616,3628,100000000,0600,0900,0101,1231,0,
1025,513243,5190,3628,784,100000000,0600,0900,0101,1231,0,
1026,513243,5191,3627,5327,100000000,0600,0900,0101,1231,0,
1027,513243,5192,5327,5328,100000000,0600,0900,0101,1231,0,
1028,513243,5193,5328,783,100000000,0000,2400,0101,1231,0,
1029,513243,5201,5347,5346,100000000,0000,2400,0101,1231,0,
1030,513243,5202,5349,5342,100000000,0000,2400,0101,1231,0,
1031,513243,5204,5360,2075,100000000,0000,2400,0101,1231,0,
1032,513243,5205,5361,5360,100000000,0000,2400,0101,1231,0,
1033,513243,5209,5372,5344,100000000,0700,2200,0101,1231,0,
1034,513243,5210,5373,5372,100000000,0700,2200,0101,1231,0,
1035,513243,5211,3642,5374,100000000,0700,2200,0101,1231,0,
1036,513243,5212,3643,3642,100000000,0700,2200,0101,1231,0,
1037,513243,5213,779,3643,100000000,0700,2200,0101,1231,0,
1038,513243,5225,5380,1398,100000000,0900,2200,0101,1231,0,
1039,513243,5226,2082,3676,100000000,0700,2200,0101,1231,0,
1040,513243,5227,3676,5393,100000000,0700,2200,0101,1231,0,
1041,513243,5228,5393,5394,100000000,0700,2200,0101,1231,0,
1042,513243,5229,5383,778,100000000,0000,2400,0101,1231,0,
1043,513243,5232,2088,5397,100000000,0000,2400,0101,1231,0,
1044,513243,5252,3685,5416,100000000,0700,2400,0101,1231,0,
1045,513243,5253,3686,3685,100000000,0700,2400,0101,1231,0,
1046,513243,5254,3683,3686,100000000,0700,2400,0101,1231,0,
1047,513243,5255,5420,5419,100000000,0700,2400,0101,1231,0,
1048,513243,5256,5421,5420,100000000,0700,2400,0101,1231,0,
1049,513243,5278,5473,5468,100000000,0600,2400,0101,1231,0,
1050,513243,5279,5468,3765,100000000,0600,2400,0101,1231,0,
1051,513243,5280,3765,5455,100000000,0600,2400,0101,1231,0,
1052,513243,5281,5455,3764,100000000,0600,2400,0101,1231,0,
1053,513243,5282,3764,2138,100000000,0600,2400,0101,1231,0,
1054,513243,5283,2138,3759,100000000,0600,2400,0101,1231,0,
1055,513243,5284,3759,5474,100000000,0600,2400,0101,1231,0,
1056,513243,5285,3762,3758,100000000,0600,2400,0101,1231,0,
1057,513243,5286,3758,5471,100000000,0600,2400,0101,1231,0,
1058,513243,5287,5471,5475,100000000,0600,2400,0101,1231,0,
1059,513243,5288,5475,3756,100000000,0600,2400,0101,1231,0,
1060,513243,5289,3756,3754,100000000,0600,2400,0101,1231,0,
1061,513243,5290,3754,1335,100000000,0000,2400,0101,1231,0,
1062,513243,5311,5497,5498,100000000,0600,2400,0101,1231,0,
1063,513243,5312,5498,5499,100000000,0600,2400,0101,1231,0,
1064,513243,5313,5499,5500,100000000,0600,2400,0101,1231,0,
1065,513243,5314,5500,1713,100000000,0600,2400,0101,1231,0,
1066,513243,5315,1713,5501,100000000,0600,2400,0101,1231,0,
1067,513243,5316,5501,5502,100000000,0600,2400,0101,1231,0,
1068,513243,5317,5502,5503,100000000,0000,2400,0101,1231,0,
1069,513243,5318,5493,5497,100000000,0600,2400,0101,1231,0,
1070,513243,5319,5494,3751,100000000,0000,2400,0101,1231,0,
1071,513243,5320,3751,3750,100000000,0000,2400,0101,1231,0,
1072,513243,5321,3750,1093,100000000,0000,2400,0101,1231,0,
1073,513243,5322,3742,5505,100000000,0600,2400,0101,1231,0,
1074,513243,5323,5505,3766,100000000,0600,2400,0101,1231,0,
1075,513243,5324,3766,5506,100000000,0600,2400,0101,1231,0,
1076,513243,5337,5456,3744,100000000,0600,2400,0101,1231,0,
1077,513243,5338,3763,5456,100000000,0600,2400,0101,1231,0,
1078,513243,5339,2139,3763,100000000,0600,2400,0101,1231,0,
1079,513243,5340,5472,3757,100000000,0600,2400,0101,1231,0,
1080,513243,5341,5496,5472,100000000,0600,2400,0101,1231,0,
1081,513243,5345,5477,3741,100000000,0600,2400,0101,1231,0,
1082,513243,5346,5495,5470,100000000,0700,2400,0101,1231,0,
1083,513243,5347,5531,5495,100000000,0700,2400,0101,1231,0,
1084,513243,5348,3753,5531,100000000,0700,2400,0101,1231,0,
1085,513243,5349,725,3753,100000000,0700,2400,0101,1231,0,
1086,513243,5361,5512,1568,100000000,0000,2400,0101,1231,0,
1087,513243,5368,5540,2157,100000000,0000,2400,0101,1231,0,
1088,513243,5379,5544,2162,100000000,0000,2400,0101,1231,0,
1089,513243,5380,1560,5544,100000000,0000,2400,0101,1231,0,
1090,513243,5381,2160,5545,100000000,0000,2400,0101,1231,0,
1091,513243,5382,5545,1559,100000000,0000,2400,0101,1231,0,
1092,513243,5447,5604,5597,100000000,0000,2400,0101,1231,0,
1093,513243,5448,5605,5587,100000000,0600,2400,0101,1231,0,
1094,513243,5457,3848,5611,100000000,0600,2400,0101,1231,0,
1095,513243,5458,5611,5606,100000000,0000,2400,0101,1231,0,
1096,513243,5459,5604,5606,100000000,0000,2400,0101,1231,0,
1097,513243,5460,5605,5604,100000000,0000,2400,0101,1231,0,
1098,513243,5461,5590,5611,100000000,0600,2400,0101,1231,0,
1099,513243,5462,5611,5599,100000000,0000,2400,0101,1231,0,
1100,513243,5463,5601,3848,100000000,0600,2400,0101,1231,0,
1101,513243,5520,3957,5689,100000000,0000,2400,0101,1231,0,
1102,513243,5521,5690,3957,100000000,0000,2400,0101,1231,0,
1103,513243,5522,5691,5690,100000000,0000,2400,0101,1231,0,
1104,513243,5523,1628,5691,100000000,0000,2400,0101,1231,0,
1105,513243,5527,5667,5692,100000000,0000,2400,0101,1231,0,
1106,513243,5528,112,5667,100000000,0000,2400,0101,1231,0,
1107,513243,5542,5696,3949,100000000,0000,2400,0101,1231,0,
1108,513243,5545,5706,3952,100000000,0000,2400,0101,1231,0,
1109,513243,5546,5708,5706,100000000,0000,2400,0101,1231,0,
1110,513243,5547,1628,5708,100000000,0000,2400,0101,1231,0,
1111,513243,5548,3953,5707,100000000,0000,2400,0101,1231,0,
1112,513243,5554,5709,3960,100000000,0000,2400,0101,1231,0,
1113,513243,5555,3960,5710,100000000,0000,2400,0101,1231,0,
1114,513243,5557,3959,5711,100000000,0000,2400,0101,1231,0,
1115,513243,5558,5712,3959,100000000,0000,2400,0101,1231,0,
1116,513243,5559,5710,5712,100000000,0000,2400,0101,1231,0,
1117,513243,5560,1531,5710,100000000,0000,2400,0101,1231,0,
1118,513243,5561,3960,1532,100000000,0000,2400,0101,1231,0,
1119,513243,5569,2226,3973,100000000,0000,2400,0101,1231,0,
1120,513243,5570,3974,5726,100000000,0000,2400,0101,1231,0,
1121,513243,5571,3974,3975,100000000,0000,2400,0101,1231,0,
1122,513243,5572,12148,5728,100000000,0000,2400,0101,1231,0,
1123,513243,5575,5735,5734,100000000,0000,2400,0101,1231,0,
1124,513243,5576,5741,5742,100000000,0000,2400,0101,1231,0,
1125,513243,5577,5742,5743,100000000,0000,2400,0101,1231,0,
1126,513243,5583,5732,5716,100000000,0600,2400,0101,1231,0,
1127,513243,5585,5750,5751,100000000,0600,2400,0101,1231,0,
1128,513243,5586,5752,5753,100000000,0600,2400,0101,1231,0,
1129,513243,5608,5770,5771,100000000,0700,2200,0101,1231,0,
1130,513243,5609,4013,5772,100000000,0700,2200,0101,1231,0,
1131,513243,5610,5773,4017,100000000,0000,2400,0101,1231,0,
1132,513243,5611,2251,5773,100000000,0000,2400,0101,1231,0,
1133,513243,5612,5774,2251,100000000,0700,2200,0101,1231,0,
1134,513243,5613,5775,5766,100000000,0700,2200,0101,1231,0,
1135,513243,5614,5777,5776,100000000,0700,2200,0101,1231,0,
1136,513243,5615,5778,5777,100000000,0700,2200,0101,1231,0,
1137,513243,5616,5779,5778,100000000,0700,2200,0101,1231,0,
1138,513243,5617,5780,11423,100000000,0000,2400,0101,1231,0,
1139,513243,5628,4012,562,100000000,0000,2400,0101,1231,0,
1140,513243,5633,5785,4032,100000000,0700,2200,0101,1231,0,
1141,513243,5677,5842,5835,100000000,0000,2400,0101,1231,0,
1142,513243,5678,5843,5842,100000000,0000,2400,0101,1231,0,
1143,513243,5680,5849,5850,100000000,0000,2400,0101,1231,0,
1144,513243,5681,5850,273,100000000,0000,2400,0101,1231,0,
1145,513243,5689,4101,4098,100000000,0000,2400,0101,1231,0,
1146,513243,5690,5863,5862,100000000,0000,2400,0101,1231,0,
1147,513243,5691,5864,5863,100000000,0000,2400,0101,1231,0,
1148,513243,5692,5865,5864,100000000,0000,2400,0101,1231,0,
1149,513243,5693,5867,5866,100000000,0000,2400,0101,1231,0,
1150,513243,5694,5868,5867,100000000,0000,2400,0101,1231,0,
1151,513243,5695,5830,5868,100000000,0000,2400,0101,1231,0,
1152,513243,5716,5900,4109,100000000,0000,2400,0101,1231,0,
1153,513243,5717,5901,5900,100000000,0000,2400,0101,1231,0,
1154,513243,5718,5902,5901,100000000,0000,2400,0101,1231,0,
1155,513243,5719,270,5902,100000000,0000,2400,0101,1231,0,
1156,513243,5732,2301,5912,100000000,0000,2400,0101,1231,0,
1157,513243,5733,5914,5913,100000000,0000,2400,0101,1231,0,
1158,513243,5734,5904,2314,100000000,0000,2400,0101,1231,0,
1159,513243,5735,5915,5904,100000000,0000,2400,0101,1231,0,
1160,513243,5736,5883,5845,100000000,0000,2400,0101,1231,0,
1161,513243,5737,5883,4106,100000000,0000,2400,0101,1231,0,
1162,513243,5738,5843,5849,100000000,0000,2400,0101,1231,0,
1163,513243,5739,5926,5901,100000000,0000,2400,0101,1231,0,
1164,513243,5740,5867,5929,100000000,0000,2400,0101,1231,0,
1165,513243,5753,2746,4184,100000000,0730,0830,0101,1231,0,
1166,513243,5755,6000,5981,100000000,0000,2400,0101,1231,0,
1167,513243,5756,5962,1744,100000000,0000,2400,0101,1231,0,
1168,513243,5761,2364,4190,100000000,0000,2400,0101,1231,0,
1169,513243,5798,4296,6109,100000000,0000,2400,0101,1231,0,
1170,513243,5799,6110,2438,100000000,0000,2400,0101,1231,0,
1171,513243,5800,2426,6110,100000000,0000,2400,0101,1231,0,
1172,513243,5807,6121,6110,100000000,0000,2400,0101,1231,0,
1173,513243,5808,6114,2443,100000000,0000,2400,0101,1231,0,
1174,513243,5809,6118,6114,100000000,0000,2400,0101,1231,0,
1175,513243,5810,2465,6118,100000000,0000,2400,0101,1231,0,
1176,513243,5811,6123,2465,100000000,0000,2400,0101,1231,0,
1177,513243,5812,6124,6123,100000000,0000,2400,0101,1231,0,
1178,513243,5813,2450,6108,100000000,0000,2400,0101,1231,0,
1179,513243,5820,2464,6119,100000000,0000,2400,0101,1231,0,
1180,513243,5821,2439,6121,100000000,0000,2400,0101,1231,0,
1181,513243,5822,6121,2427,100000000,0000,2400,0101,1231,0,
1182,513243,5826,2894,6142,100000000,0000,2400,0101,1231,0,
1183,513243,5832,384,4367,100000000,0000,2400,0101,1231,0,
1184,513243,5836,6164,4352,100000000,0000,2400,0101,1231,0,
1185,513243,5844,6176,6175,100000000,0000,2400,0101,1231,0,
1186,513243,5858,6208,4398,100000000,0000,2400,0101,1231,0,
1187,513243,5883,6290,6291,100000000,0000,2400,0101,1231,0,
1188,513243,5890,4539,1317,100000000,0000,2400,0101,1231,0,
1189,513243,5891,4090,6302,100000000,0000,2400,0101,1231,0,
1190,513243,5893,2158,6303,100000000,0000,2400,0101,1231,0,
1191,513243,5894,1786,4379,100000000,0000,2400,0101,1231,0,
1192,513243,5905,6314,5411,100000000,0000,2400,0101,1231,0,
1193,513243,5906,5344,6314,100000000,0700,2200,0101,1231,0,
1194,513243,5908,6324,4379,100000000,0700,0900,0101,1231,0,
1195,513243,5927,6357,6356,100000000,0000,2400,0101,1231,0,
1196,513243,5928,6358,743,100000000,0000,2400,0101,1231,0,
1197,513243,5932,7873,5473,100000000,0600,2400,0101,1231,0,
1198,513243,5933,484,6364,100000000,0600,2400,0101,1231,0,
1199,513243,5934,716,5505,100000000,0600,2400,0101,1231,0,
1200,513243,5938,1447,3848,100000000,0600,2400,0101,1231,0,
1201,513243,5942,6370,6369,100000000,0000,2400,0101,1231,0,
1202,513243,5947,341,5770,100000000,0700,2200,0101,1231,0,
1203,513243,5977,4870,203,100000000,0000,2400,0101,1231,0,
1204,513243,5980,470,4901,100000000,0000,2400,0101,1231,0,
1205,513243,5981,154,4903,100000000,0700,0900,0101,1231,0,
1206,513243,5985,5163,707,100000000,0000,2400,0101,1231,0,
1207,513243,5987,5149,5168,100000000,0000,2400,0101,1231,0,
1208,513243,5988,200,3509,100000000,0000,2400,0101,1231,0,
1209,513243,5989,754,5194,100000000,0000,2400,0101,1231,0,
1210,513243,5990,3510,1359,100000000,0000,2400,0101,1231,0,
1211,513243,5991,747,6402,100000000,0000,2400,0101,1231,0,
1212,513243,5994,5176,750,100000000,0000,2400,0101,1231,0,
1213,513243,6000,6408,5278,100000000,0000,2400,0101,1231,0,
1214,513243,6002,772,3604,100000000,0000,2400,0101,1231,0,
1215,513243,6005,216,3616,100000000,0600,0900,0101,1231,0,
1216,513243,6008,1120,5349,100000000,0000,2400,0101,1231,0,
1217,513243,6009,6414,1116,100000000,0000,2400,0101,1231,0,
1218,513243,6018,1093,3742,100000000,0600,2400,0101,1231,0,
1219,513243,6047,6437,6436,100000000,0000,2400,0101,1231,0,
1220,513243,6053,6448,5772,100000000,0000,2400,0101,1231,0,
1221,513243,6058,4098,864,100000000,0000,2400,0101,1231,0,
1222,513243,6059,5866,287,100000000,0000,2400,0101,1231,0,
1223,513243,6060,283,4146,100000000,0000,2400,0101,1231,0,
1224,513243,6062,6134,2894,100000000,0000,2400,0101,1231,0,
1225,513243,6072,6468,4886,100000000,0000,2400,0101,1231,0,
1226,513243,6083,5845,6492,100000000,0000,2400,0101,1231,0,
1227,513243,6084,6492,6493,100000000,0000,2400,0101,1231,0,
1228,513243,6133,6606,2137,100000000,0700,2400,0101,1231,0,
1229,513243,6134,5530,6606,100000000,0700,2400,0101,1231,0,
1230,513243,6141,6611,6610,100000000,0000,2400,0101,1231,0,
1231,513243,6144,5234,6614,100000000,0000,2400,0101,1231,0,
1232,513243,6146,6618,3575,100000000,0000,2400,0101,1231,0,
1233,513243,6149,6626,5307,100000000,0000,2400,0101,1231,0,
1234,513243,6150,772,6626,100000000,0000,2400,0101,1231,0,
1235,513243,6151,3588,2046,100000000,0000,2400,0101,1231,0,
1236,513243,6169,2171,3842,100000000,0600,2400,0101,1231,0,
1237,513243,6172,6712,5886,100000000,0000,2400,0101,1231,0,
1238,513243,6182,5825,4092,100000000,0000,2400,0101,1231,0,
1239,513243,6188,5247,5246,100000000,0000,2400,0101,1231,0,
1240,513243,6196,6013,5951,100000000,0000,2400,0101,1231,0,
1241,513243,6200,6694,1786,100000000,0000,2400,0101,1231,0,
1242,513243,6210,6796,6797,100000000,0600,2400,0101,1231,0,
1243,513243,6211,6798,3844,100000000,0600,2400,0101,1231,0,
1244,513243,6212,3842,5602,100000000,0600,2400,0101,1231,0,
1245,513243,6215,5932,5926,100000000,0000,2400,0101,1231,0,
1246,513243,6216,306,5932,100000000,0000,2400,0101,1231,0,
1247,513243,6217,6800,5885,100000000,0000,2400,0101,1231,0,
1248,513243,6221,2746,6729,100000000,0000,2400,0101,1231,0,
1249,513243,6408,4874,7131,100000000,0000,2400,0101,1231,0,
1250,513243,6409,7131,6580,100000000,0000,2400,0101,1231,0,
1251,513243,6416,1357,7145,100000000,0000,2400,0101,1231,0,
1252,513243,6417,7145,5197,100000000,0000,2400,0101,1231,0,
1253,513243,6432,2217,7170,100000000,0000,2400,0101,1231,0,
1254,513243,6499,4002,7283,100000000,0000,2400,0101,1231,0,
1255,513243,6502,4417,7250,100000000,0000,2400,0101,1231,0,
1256,513243,6521,7283,5746,100000000,0000,2400,0101,1231,0,
1257,513243,6522,5746,7301,100000000,0000,2400,0101,1231,0,
1258,513243,6569,7366,7367,100000000,0000,2400,0101,1231,0,
1259,513243,6589,5142,5165,100000000,0000,2400,0101,1231,0,
1260,513243,6590,5162,5143,100000000,0000,2400,0101,1231,0,
1261,513243,6594,5503,5504,100000000,0000,2400,0101,1231,0,
1262,513243,6595,3747,2145,100000000,0600,2400,0101,1231,0,
1263,513243,6598,3961,887,100000000,0000,2400,0101,1231,0,
1264,513243,6599,5728,3976,100000000,0000,2400,0101,1231,0,
1265,513243,6608,596,1252,100000000,0000,2400,0101,1231,0,
1266,513243,6609,7399,1048,100000000,0000,2400,0101,1231,0,
1267,513243,6612,7367,7410,100000000,0000,2400,0101,1231,0,
1268,513243,6827,615,7366,100000000,0000,2400,0101,1231,0,
1269,513243,6853,1229,587,100000000,0000,2400,0101,1231,0,
1270,513243,6871,167,4883,100000000,0000,2400,0101,1231,0,
1271,513243,6875,4884,1666,100000000,0000,2400,0101,1231,0,
1272,513243,6893,6399,1658,100000000,0000,2400,0101,1231,0,
1273,513243,6894,7613,6399,100000000,0000,2400,0101,1231,0,
1274,513243,6895,1663,7613,100000000,0000,2400,0101,1231,0,
1275,513243,6911,2819,7604,100000000,0000,2400,0101,1231,0,
1276,513243,6912,2810,2820,100000000,0000,2400,0101,1231,0,
1277,513243,6915,103,3200,100000000,0000,2400,0101,1231,0,
1278,513243,6924,152,7646,100000000,0000,2400,0101,1231,0,
1279,513243,6925,3208,4903,100000000,0000,2400,0101,1231,0,
1280,513243,6926,7646,3208,100000000,0000,2400,0101,1231,0,
1281,513243,6928,7632,3201,100000000,0000,2400,0101,1231,0,
1282,513243,6941,667,6583,100000000,0000,2400,0101,1231,0,
1283,513243,6943,7658,7336,100000000,0000,2400,0101,1231,0,
1284,513243,6944,7658,7659,100000000,0000,2400,0101,1231,0,
1285,513243,6945,7660,7658,100000000,0000,2400,0101,1231,0,
1286,513243,6952,661,4902,100000000,0000,2400,0101,1231,0,
1287,513243,6969,7678,7256,100000000,0700,0900,0101,1231,0,
1288,513243,6970,4975,7681,100000000,0700,0900,0101,1231,0,
1289,513243,6971,7681,7678,100000000,0700,0900,0101,1231,0,
1290,513243,6982,4973,7694,100000000,0700,0900,0101,1231,0,
1291,513243,6983,7694,7695,100000000,0700,0900,0101,1231,0,
1292,513243,6984,7695,7698,100000000,0700,0900,0101,1231,0,
1293,513243,6985,7698,4974,100000000,0700,0900,0101,1231,0,
1294,513243,7024,7715,1279,100000000,0000,2400,0101,1231,0,
1295,513243,7035,12132,5325,100000000,0000,2400,0101,1231,0,
1296,513243,7037,4543,3602,100000000,0000,2400,0101,1231,0,
1297,513243,7039,5315,2904,100000000,0000,2400,0101,1231,0,
1298,513243,7041,5356,6414,100000000,0000,2400,0101,1231,0,
1299,513243,7056,7731,5347,100000000,0000,2400,0101,1231,0,
1300,513243,7059,5348,7731,100000000,0000,2400,0101,1231,0,
1301,513243,7060,5394,5383,100000000,0700,2200,0101,1231,0,
1302,513243,7068,226,7738,100000000,0700,2200,0101,1231,0,
1303,513243,7069,7736,225,100000000,0000,2400,0101,1231,0,
1304,513243,7070,7737,226,100000000,0000,2400,0101,1231,0,
1305,513243,7085,5374,5373,100000000,0700,2200,0101,1231,0,
1306,513243,7087,5362,5361,100000000,0000,2400,0101,1231,0,
1307,513243,7088,7738,7736,100000000,0700,2200,0101,1231,0,
1308,513243,7096,5308,3603,100000000,0000,2400,0101,1231,0,
