,meshcode,recordid,areano,elcode,citycode,ooazacd,koazacd,gaikuno,level,attrnmno,objectid,robjectid,geometry
31,533936,1,32,22F300,,,,,0,0,4-32-11-590-42272371,,"POLYGON ((503249741 128332736, 503249782 128332136, 503249618 128331570, 503249332 128331036, 503248964 128330703, 503248555 128330403, 503248105 128330203, 503247573 128330070, 503247041 128330003, 503246509 128330003, 503245977 128330136, 503245486 128330303, 503245077 128330570, 503244832 128330736, 503244586 128331003, 503244300 128331370, 503244177 128331636, 503244095 128332070, 503244055 128332370, 503244095 128332703, 503243891 128332736, 503243932 128333003, 503244095 128333403, 503244259 128333636, 503244382 128333803, 503244668 128334103, 503245036 128334370, 503245445 128334603, 503245773 128334703, 503246100 128334803, 503246427 128334870, 503246836 128334903, 503246795 128335403, 503246673 128335403, 503246673 128335536, 503246795 128335536, 503246795 128335636, 503247000 128335536, 503247000 128334903, 503247082 128334870, 503247450 128334836, 503247777 128334770, 503248064 128334670, 503247982 128334503, 503248677 128334203, 503248882 128334070, 503249045 128333936, 503249209 128333736, 503249414 128333503, 503249495 128333403, 503249536 128333303, 503249659 128333070, 503249741 128332736))"
32,533936,1,33,21F300,,,,,0,0,4-32-17-8-6400589,,"POLYGON ((503088378 128123125, 503090668 128122258, 503091937 128119358, 503092264 128119292, 503094228 128114693, 503095537 128111693, 503088378 128111693, 503088378 128123125))"
33,533936,1,34,216120,,,,,0,0,4-32-17-8-6400769,,"POLYGON ((503101713 128111694, 503101672 128111727, 503101386 128112427, 503101263 128112760, 503100977 128113326, 503100854 128113693, 503100731 128113893, 503100567 128114093, 503100567 128114159, 503100527 128114359, 503100486 128114626, 503100404 128115026, 503100281 128115393, 503100117 128115759, 503099258 128117293, 503099054 128117793, 503098645 128118759, 503098358 128119326, 503097867 128120325, 503097622 128120792, 503097581 128120992, 503097622 128121092, 503097827 128121192, 503099013 128121458, 503099627 128121625, 503099913 128121692, 503100117 128121825, 503100281 128121958, 503100486 128122125, 503100608 128122292, 503100690 128122492, 503100772 128122792, 503100772 128123125, 503100772 128123558, 503100854 128123792, 503100854 128124058, 503100854 128124358, 503100854 128124658, 503100567 128125058, 503100608 128125258, 503100649 128125558, 503100813 128125758, 503100895 128125858, 503100895 128125992, 503100854 128126425, 503100854 128126658, 503101017 128127558, 503101140 128128591, 503101140 128129224, 503101099 128129824, 503100813 128130224, 503099995 128131024, 503099708 128131257, 503099422 128131457, 503099136 128131657, 503098849 128131757, 503098195 128131924, 503097663 128131991, 503097417 128132024, 503097090 128132024, 503096845 128132024, 503096640 128131957, 503096354 128131824, 503095086 128131124, 503094799 128130991, 503094390 128131024, 503094267 128131057, 503094145 128131124, 503094063 128131257, 503094022 128131424, 503094022 128131557, 503094145 128131657, 503094267 128131824, 503094308 128131991, 503094308 128132091, 503094227 128132291, 503094227 128132391, 503094186 128132557, 503094186 128132724, 503094349 128133224, 503094349 128133491, 503093777 128133490, 503093777 128133956, 503093613 128133956, 503093654 128134923, 503094145 128134923, 503094104 128133923, 503093899 128133956, 503093899 128133590, 503094308 128133591, 503094349 128133756, 503094349 128133856, 503094513 128134023, 503094595 128134190, 503094758 128134623, 503094881 128135423, 503094922 128135956, 503094963 128136690, 503095004 128136856, 503095045 128136923, 503095086 128137056, 503094922 128137223, 503094922 128138356, 503094881 128138556, 503094717 128138823, 503094595 128139156, 503094554 128139456, 503094554 128139690, 503094757 128140090, 503094880 128140290, 503094839 128140356, 503094635 128140423, 503094635 128140490, 503094716 128140523, 503094839 128140556, 503094880 128140623, 503094757 128140890, 503094676 128141123, 503094676 128141256, 503094716 128141622, 503094839 128142189, 503094921 128142855, 503095003 128143022, 503095044 128143055, 503095207 128143189, 503095289 128144255, 503095657 128144255, 503095985 128144022, 503097539 128143922, 503097662 128143855, 503099421 128143755, 503101180 128143689, 503102857 128143623, 503105148 128143256, 503105189 128143256, 503108093 128143090, 503110384 128142956, 503110629 128142956, 503116479 128142656, 503117011 128142190, 503116970 128136091, 503117011 128135391, 503117052 128134957, 503117052 128132325, 503117012 128126825, 503116930 128115694, 503116480 128115160, 503114476 128114560, 503106540 128112227, 503105804 128112527, 503104658 128112160, 503104372 128111694, 503101713 128111694))"
34,533936,1,35,21A200,,,,,0,0,4-32-17-8-6642601,,"POLYGON ((503119130 128310935, 503121421 128310969, 503121421 128309802, 503121339 128309569, 503121217 128309335, 503120930 128309135, 503120685 128309002, 503118926 128308969, 503118926 128310769, 503119130 128310935))"
35,533936,1,36,21A200,,,,,0,0,4-32-17-8-6642606,,"POLYGON ((503099049 128227145, 503096308 128228178, 503096308 128228244, 503096185 128228311, 503096022 128228644, 503096022 128228844, 503096676 128230178, 503096922 128230244, 503097862 128230344, 503098640 128230344, 503098640 128230478, 503099376 128230511, 503099581 128228811, 503099540 128227279, 503099049 128227145))"
36,533936,1,37,21A200,,,,,0,0,4-32-17-8-6642611,,"POLYGON ((503376670 128339873, 503377079 128336906, 503377079 128336673, 503376957 128336306, 503376548 128335906, 503376221 128335773, 503375975 128335673, 503375444 128335639, 503374953 128335773, 503374584 128336006, 503374380 128336173, 503374257 128336473, 503373930 128338906, 503373848 128339639, 503373889 128339839, 503373971 128340072, 503374257 128340405, 503374666 128340605, 503374912 128340672, 503375402 128340705, 503375811 128340605, 503376220 128340472, 503376465 128340239, 503376588 128340006, 503376670 128339873))"
37,533936,1,38,216120,,,,,0,0,4-32-17-8-6642646,,"POLYGON ((503120194 128311169, 503121339 128311169, 503121421 128311035, 503121585 128311035, 503121585 128309069, 503121012 128309069, 503121012 128308902, 503118639 128308835, 503118639 128308003, 503116390 128307969, 503117985 128311169, 503118885 128311169, 503120194 128311169))"
38,533936,1,39,216120,,,,,0,0,4-32-17-8-6642691,,"POLYGON ((503466131 128359406, 503466172 128360939, 503466295 128360906, 503466295 128360839, 503467685 128360806, 503467766 128360873, 503467807 128361106, 503468135 128361073, 503468216 128361106, 503472062 128360939, 503472062 128360873, 503473412 128360839, 503473371 128360306, 503473248 128360306, 503473248 128360373, 503473044 128360373, 503473003 128359606, 503472921 128359573, 503473003 128359406, 503473125 128359139, 503473166 128358839, 503473207 128358673, 503473248 128358673, 503473248 128358339, 503473207 128358339, 503473166 128358239, 503473125 128358173, 503473003 128357906, 503472839 128357639, 503472757 128357539, 503472635 128357406, 503472471 128357306, 503472389 128357273, 503472225 128357206, 503472266 128357139, 503472307 128357073, 503472266 128356939, 503472185 128356906, 503472103 128356973, 503472103 128357039, 503472185 128357106, 503472103 128357106, 503471612 128356939, 503471489 128356906, 503471489 128356606, 503471366 128356506, 503467767 128356639, 503467604 128356706, 503467645 128356973, 503467522 128357006, 503467236 128357106, 503466990 128357239, 503466786 128357373, 503466581 128357506, 503466458 128357639, 503466295 128357973, 503466172 128358173, 503466131 128358339, 503466090 128358506, 503466090 128358706, 503466172 128359039, 503466213 128359239, 503466254 128359439, 503466131 128359406))"
39,533936,1,40,21A200,,,,,0,0,4-32-17-8-6642696,,"POLYGON ((503473412 128360939, 503473535 128360839, 503473453 128359406, 503473003 128359406, 503472921 128359573, 503473003 128359606, 503473044 128360373, 503473248 128360373, 503473248 128360306, 503473371 128360306, 503473412 128360839, 503472062 128360873, 503472062 128360939, 503468216 128361106, 503468135 128361073, 503467807 128361106, 503467766 128360873, 503467685 128360806, 503466295 128360839, 503466295 128360906, 503466172 128360939, 503466131 128359406, 503466254 128359439, 503466213 128359239, 503466172 128359039, 503465681 128359073, 503465722 128359939, 503465804 128361305, 503466008 128361305, 503468135 128361273, 503471285 128361173, 503471285 128361039, 503473412 128360939))"
40,533936,1,41,21A200,,,,,0,0,4-32-17-8-6642701,,"POLYGON ((503473453 128359406, 503473371 128358439, 503473330 128356639, 503473412 128356639, 503473412 128356173, 503473371 128356039, 503472512 128356073, 503471898 128355606, 503464863 128355873, 503464249 128355906, 503464331 128356939, 503464413 128356973, 503465599 128356939, 503465599 128357406, 503465681 128358739, 503465681 128359073, 503466172 128359039, 503466090 128358706, 503466090 128358506, 503466131 128358339, 503466172 128358173, 503466295 128357973, 503466458 128357639, 503466581 128357506, 503466786 128357373, 503466990 128357239, 503467236 128357106, 503467522 128357006, 503467645 128356973, 503467604 128356706, 503467767 128356639, 503471366 128356506, 503471489 128356606, 503471489 128356906, 503471612 128356939, 503472103 128357106, 503472185 128357106, 503472103 128357039, 503472103 128356973, 503472185 128356906, 503472266 128356939, 503472307 128357073, 503472266 128357139, 503472225 128357206, 503472389 128357273, 503472471 128357306, 503472635 128357406, 503472757 128357539, 503472839 128357639, 503473003 128357906, 503473125 128358173, 503473166 128358239, 503473207 128358339, 503473248 128358339, 503473248 128358673, 503473207 128358673, 503473166 128358839, 503473125 128359139, 503473003 128359406, 503473453 128359406))"
