,Unnamed: 0,meshcode,nodeno,vflg,zuflg,nextflg,zahyocnt,keido1,ido1,keido2,ido2,keido3,ido3,keido4,ido4,keido5,ido5,geometry
151,151,533936,6709,0,0,2,11,139.7554947222222,35.61057666666667,139.75555777777777,35.61074638888889,139.75562861111112,35.61091361111111,139.75570416666667,35.61107944444444,139.75574916666667,35.61117027777778,
152,152,533936,6709,0,0,3,11,139.7558097222222,35.611285555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
153,153,533936,6726,0,0,0,5,139.75548416666666,35.60744416666667,139.75548444444445,35.60724361111111,139.75548416666666,35.606989166666665,139.75548194444445,35.606677222222224,139.7554827777778,35.6065025,
154,154,533936,6728,0,0,1,9,139.75578472222222,35.610528055555555,139.75570638888888,35.61028527777778,139.75565666666665,35.610105,139.75561305555556,35.60993611111111,139.75558,35.60975611111111,
155,155,533936,6728,0,0,2,9,139.75556333333333,35.60965777777778,139.75554944444445,35.609565277777776,139.7555375,35.60948611111111,139.75553416666668,35.609415,0.0,0.0,
156,156,533936,6754,0,0,0,5,139.75514666666666,35.597321111111114,139.7551536111111,35.59759527777778,139.75516777777779,35.59793583333333,139.75519722222222,35.598461111111114,139.75521055555555,35.598751666666665,
157,157,533936,6764,0,0,0,4,139.75513833333332,35.6013875,139.75513388888888,35.601571388888885,139.75512416666666,35.601753611111114,139.755115,35.601910555555556,0.0,0.0,
158,158,533936,6781,0,0,1,14,139.75556722222223,35.5999075,139.75556555555556,35.59980777777778,139.75556583333332,35.59967611111111,139.75556472222223,35.59958694444445,139.75556333333333,35.599493611111114,
159,159,533936,6781,0,0,2,14,139.75556083333333,35.59931666666667,139.75555527777777,35.599178055555555,139.7555525,35.59908055555555,139.75554777777776,35.598954722222224,139.75554027777778,35.598818888888886,
160,160,533936,6781,0,0,3,14,139.75553277777777,35.598687777777776,139.75552638888888,35.59859083333333,139.7555188888889,35.59849583333333,139.7555125,35.59841472222222,0.0,0.0,
161,161,533936,6802,0,1,1,7,139.7708788888889,35.67012694444445,139.77074666666667,35.67003694444445,139.77053444444445,35.66989111111111,139.77036583333333,35.6697725,139.7703238888889,35.66974138888889,
162,162,533936,6802,0,1,2,7,139.7702438888889,35.66967916666667,139.77018305555555,35.66962777777778,0.0,0.0,0.0,0.0,0.0,0.0,
