,meshcode,elcode,attrnmno,objectid,geometry
45,533936,181200,2623,4-32-20-8-6401741,"LINESTRING (503383213 128411664, 503384113 128410298, 503384809 128409865, 503387221 128408498, 503389717 128407398, 503392826 128406398, 503394953 128405698, 503401007 128403999, 503405425 128402666)"
46,533936,181200,2627,4-32-20-8-6401745,"LINESTRING (503088369 128327966, 503089064 128328366, 503094055 128330566)"
47,533936,181200,2627,4-32-20-8-6401749,"LINESTRING (503137780 128399926, 503138107 128399993, 503138312 128399960, 503138843 128399826, 503139662 128399593, 503140193 128399526, 503140725 128399426, 503141502 128399426, 503142198 128399426, 503143262 128399426, 503144121 128399426, 503144734 128399460, 503145348 128399526, 503145880 128399626, 503146207 128399693)"
48,533936,181200,2628,4-32-20-8-6401761,"LINESTRING (503225482 128391696, 503225236 128391929, 503223273 128393729, 503218856 128397028, 503216851 128398262, 503215296 128399262, 503213865 128400428, 503206910 128407161, 503206296 128407661, 503205683 128408061, 503205028 128408394, 503204088 128408793, 503202984 128409193, 503198075 128410560, 503195784 128411160, 503193984 128411660)"
49,533936,181200,2628,4-32-20-8-6401765,"LINESTRING (503342883 128322240, 503341206 128321907, 503339528 128321440, 503331757 128319040, 503330161 128318807, 503329138 128318807, 503327543 128319174, 503325539 128319874, 503323535 128320806, 503322103 128321606, 503313512 128326972, 503309627 128329205, 503297395 128337037, 503296455 128337471, 503295555 128337771, 503290605 128338971, 503287946 128339636, 503286760 128340036, 503286105 128340270, 503285451 128340603, 503284632 128341170, 503273383 128350835, 503271297 128352868, 503267943 128356268, 503263280 128360967, 503260662 128363633, 503253013 128370899, 503252276 128371632, 503251294 128372699, 503248840 128374232, 503245935 128375931, 503243972 128377031, 503241558 128378598, 503238777 128380531, 503237182 128381464, 503236118 128382230, 503234727 128383197, 503232886 128384997, 503231905 128385897, 503229695 128387929, 503228591 128388963, 503225482 128391696)"
50,533936,181200,2627,4-32-20-8-6646347,"LINESTRING (503146207 128399693, 503146289 128399726, 503146984 128399960, 503147966 128400393, 503149765 128401393, 503150992 128402093, 503154388 128404626, 503157782 128407492, 503160400 128410092, 503161750 128411659)"
51,533936,191100,2620,4-32-20-122-5766543,"LINESTRING (503143100 128354431, 503143713 128355231, 503144285 128355998, 503144735 128356765, 503144899 128357131, 503145022 128357730, 503145103 128358297, 503145063 128358764, 503144940 128359464, 503144858 128359797, 503144735 128360130, 503144490 128360697, 503144122 128361297, 503143835 128361730, 503143508 128362130, 503143181 128362430, 503142813 128362730, 503142199 128363164, 503141667 128363497, 503140603 128364164, 503139132 128364964, 503137741 128365763, 503137004 128366129, 503136350 128366429, 503135900 128366596, 503134959 128366896, 503134468 128367029, 503132873 128367363, 503131400 128367663, 503131114 128367763, 503130909 128367863, 503130500 128368163, 503130173 128368596, 503130050 128368963, 503130050 128369229, 503130091 128369663, 503130418 128370829, 503132054 128376995, 503132382 128378328, 503132791 128381662, 503132953 128382561, 503133158 128383227, 503133444 128383794, 503134099 128384594, 503134631 128385261, 503135694 128386427)"
52,533936,171200,2621,4-32-20-122-5766550,"LINESTRING (503088375 128184984, 503088415 128184984, 503092996 128185684, 503096596 128186384, 503097783 128188084, 503098314 128191483, 503099745 128198548, 503102485 128224045, 503103017 128231644, 503103017 128233778, 503103181 128236011)"
53,533936,191100,2620,4-32-20-137-2049137,"LINESTRING (503205895 128223249, 503208759 128224816, 503209332 128225249, 503209659 128225549, 503209944 128225916, 503210108 128226249, 503210231 128226549, 503210313 128227315, 503210272 128227815, 503210108 128228282, 503209331 128229348, 503208103 128230915, 503207653 128231615, 503207203 128232482, 503205035 128237181, 503203767 128240046, 503203644 128240413, 503203603 128240713, 503203522 128241146, 503203522 128241913, 503203563 128242180, 503203603 128242413, 503203644 128242613, 503203767 128242980, 503203972 128243413, 503204299 128243913, 503204585 128244280, 503204790 128244546, 503205362 128245013, 503205893 128245413, 503206752 128245945, 503207489 128246345, 503210802 128248145, 503212684 128249145)"
54,533936,181200,2624,4-32-20-137-4003983,"LINESTRING (503120190 128411658, 503119495 128410491, 503118800 128409158, 503117736 128406791, 503117082 128405125, 503116550 128404025, 503115159 128401025, 503114464 128399425, 503113973 128398392, 503113646 128397725, 503113360 128397125, 503112992 128396259, 503112419 128395026, 503112010 128394193, 503111887 128393926, 503111233 128392526, 503110660 128391393, 503110455 128390960, 503110169 128390393, 503109801 128389560, 503109678 128389326, 503109269 128388293, 503109146 128388093, 503108410 128386560, 503107716 128384961, 503107347 128384261, 503107061 128383761, 503106979 128383561, 503106693 128382927, 503106243 128381627, 503104934 128378794, 503103788 128376361, 503102643 128374428, 503102397 128373828, 503102111 128372962, 503101866 128371862, 503101580 128370295, 503100803 128363896)"
