,meshcode,linkno,orflg,signcnt,signno,maxspeed,signkeido,signido,geometry
0,513244,42,1,2,1,40,477111691,123722281,
1,513244,42,1,2,2,40,477118865,123717548,
2,513244,50,1,1,1,50,477300099,123874412,
3,513244,50,2,1,1,50,477300099,123874412,
4,513244,56,1,2,1,50,477066710,123654046,
5,513244,56,1,2,2,50,477064700,123648467,
6,513244,56,2,1,1,50,477064700,123648467,
7,513244,58,1,1,1,50,477068752,123656411,
8,513244,58,2,1,1,50,477068752,123656411,
9,513244,63,1,1,1,50,477294794,123863326,
10,513244,63,2,1,1,50,477294794,123863326,
11,513244,68,1,1,1,50,477121861,123674656,
12,513244,69,1,1,1,50,477291844,123843544,
13,513244,69,2,1,1,50,477291844,123843544,
14,513244,72,1,1,1,50,477103245,123661691,
15,513244,79,2,1,1,50,477112711,123667217,
16,513244,82,1,1,1,50,477310964,123893702,
17,513244,87,2,1,1,50,477129800,123729422,
18,513244,92,1,1,1,50,477122390,123709402,
19,513244,93,1,1,1,50,477119421,123724033,
20,513244,93,2,2,1,50,477119458,123724053,
21,513244,93,2,2,2,50,477119421,123724033,
22,513244,94,1,1,1,50,477121030,123712783,
23,513244,95,1,2,1,50,477325892,123907429,
24,513244,95,1,2,2,50,477320892,123900191,
25,513244,95,2,2,1,50,477325892,123907429,
26,513244,95,2,2,2,50,477320892,123900191,
27,513244,96,2,1,1,50,477310622,123894130,
28,513244,97,1,1,1,50,477305902,123884179,
29,513244,97,2,1,1,50,477305902,123884179,
30,513244,98,2,1,1,50,477060023,123638342,
31,513244,107,1,1,1,50,477165179,123748949,
32,513244,107,2,1,1,50,477165179,123748949,
33,513244,109,1,1,1,50,477130432,123730211,
34,513244,112,1,2,1,50,477252994,123822489,
35,513244,112,1,2,2,50,477252872,123822697,
36,513244,112,2,1,1,50,477252872,123822697,
37,513244,114,1,1,1,50,477266268,123828228,
38,513244,114,2,1,1,50,477266139,123828283,
39,513244,116,1,1,1,50,476994432,123741266,
40,513244,116,2,1,1,50,476994019,123741270,
41,513244,130,1,1,1,50,477209453,123775945,
42,513244,130,2,1,1,50,477209453,123775945,
43,513244,136,1,2,1,50,477219273,123787844,
44,513244,136,1,2,2,50,477216263,123782936,
45,513244,136,2,1,1,50,477216263,123782936,
46,513244,138,1,1,1,50,477279923,123834815,
47,513244,138,2,1,1,50,477279923,123834815,
48,513244,142,2,1,1,50,477195053,123767554,
49,513244,147,1,1,1,50,477201190,123770686,
50,513244,147,2,1,1,50,477201190,123770686,
51,513244,150,1,1,1,50,477194853,123766835,
52,513244,152,1,1,1,50,477188051,123763334,
53,513244,152,2,1,1,50,477188051,123763334,
54,513244,154,1,1,1,50,477137842,123734679,
55,513244,154,2,1,1,50,477137842,123734679,
56,513244,155,2,1,1,50,477147700,123740523,
57,513244,160,1,1,1,50,477135074,123732655,
58,513244,160,2,1,1,50,477135074,123732655,
59,513244,161,1,1,1,50,477177791,123754790,
60,513244,161,2,1,1,50,477177762,123755438,
61,513244,164,1,1,1,50,477234625,123808342,
62,513244,164,2,1,1,50,477234625,123808342,
63,513244,168,1,1,1,20,477183508,123817709,
64,513244,170,1,1,1,50,477124476,123684120,
65,513244,170,2,1,1,40,477124440,123684177,
66,513244,172,1,1,1,40,477203295,123792176,
67,513244,172,2,2,1,40,477203852,123791934,
68,513244,172,2,2,2,40,477202013,123797369,
69,513244,174,1,1,1,20,477182290,123846068,
70,513244,174,2,1,1,20,477182127,123846094,
71,513244,180,2,1,1,30,477174267,123816325,
72,513244,183,1,1,1,20,477179760,123824099,
73,513244,183,2,1,1,20,477179922,123824182,
74,513244,187,1,1,1,30,477184857,123815563,
75,513244,187,2,1,1,30,477184984,123815652,
76,513244,189,1,1,1,30,477134900,123805801,
77,513244,191,2,1,1,20,477174931,123834377,
78,513244,202,1,1,1,30,477158007,123815892,
79,513244,202,2,1,1,30,477158191,123816060,
80,513244,203,2,1,1,20,477178065,123828892,
81,513244,209,1,1,1,30,477201778,123797315,
82,513244,211,1,2,1,30,477143943,123812135,
83,513244,211,1,2,2,30,477140944,123809259,
84,513244,211,2,1,1,30,477143034,123812187,
85,513244,214,2,1,1,30,477179194,123815489,
86,513244,215,2,1,1,40,477130708,123678519,
87,513244,216,1,1,1,40,477341483,123621808,
88,513244,216,2,1,1,50,477341483,123621808,
89,513244,227,2,1,1,40,477065639,123817362,
90,513244,230,1,1,1,50,477011985,123802451,
91,513244,232,1,1,1,40,476993745,123740003,
92,513244,234,1,1,1,50,477013063,123802858,
93,513244,237,1,1,1,40,477040380,123807092,
94,513244,237,2,1,1,40,477041123,123807768,
95,513244,240,2,1,1,40,477069246,123814684,
96,513244,241,2,1,1,40,477055610,123816136,
97,513244,242,1,1,1,40,477058820,123817753,
98,513244,242,2,1,1,40,477058709,123817529,
99,513244,244,1,1,1,40,477206621,123784332,
100,513244,248,1,1,1,40,477144664,123619348,
101,513244,248,2,1,1,40,477145317,123619135,
102,513244,249,1,3,1,40,477076182,123823549,
103,513244,249,1,3,2,40,477072762,123817455,
104,513244,249,1,3,3,40,477081241,123825937,
105,513244,249,2,2,1,40,477078564,123822746,
106,513244,249,2,2,2,40,477074019,123818680,
107,513244,250,1,1,1,40,477196676,123771419,
108,513244,251,1,1,1,40,477129284,123678714,
109,513244,253,1,1,1,50,477006414,123805689,
110,513244,254,1,1,1,50,477006233,123805053,
111,513244,256,1,1,1,40,477201114,123774802,
112,513244,256,2,1,1,40,477201446,123774734,
113,513244,266,1,1,1,40,477141106,123655149,
114,513244,266,2,1,1,40,477141106,123655149,
115,513244,270,1,1,1,40,477140006,123666648,
116,513244,270,2,1,1,40,477140006,123666648,
117,513244,278,1,1,1,40,477062896,123818002,
118,513244,280,1,1,1,40,477067620,123817009,
119,513244,281,1,1,1,40,477050826,123814267,
120,513244,282,1,1,1,40,477043304,123810910,
121,513244,285,2,1,1,40,477042247,123809698,
122,513244,287,1,1,1,50,477028725,123797641,
123,513244,289,1,1,1,50,477027576,123798682,
124,513244,290,2,1,1,40,477036903,123797310,
125,513244,292,1,3,1,30,477120755,123796664,
126,513244,292,1,3,2,30,477114521,123797040,
127,513244,292,1,3,3,30,477112685,123804001,
128,513244,292,2,4,1,40,477101184,123806890,
129,513244,292,2,4,2,30,477124437,123798427,
130,513244,292,2,4,3,30,477116906,123795863,
131,513244,292,2,4,4,30,477114397,123802503,
132,513244,303,1,1,1,40,477141943,123631307,
133,513244,303,2,1,1,40,477141943,123631307,
134,513244,313,1,1,1,40,477036735,123877961,
135,513244,315,2,1,1,40,477033499,123887695,
136,513244,317,1,1,1,40,477031656,123895273,
137,513244,317,2,1,1,40,477031656,123895273,
138,513244,326,2,1,1,40,477036081,123872780,
139,513244,342,1,1,1,40,477150344,123612539,
140,513244,342,2,1,1,40,477150344,123612539,
141,513244,348,1,1,1,50,477034838,123796853,
142,513244,350,2,1,1,40,477084688,123827932,
143,513244,353,2,1,1,40,477092870,123811908,
144,513244,355,2,1,1,40,477206864,123784948,
145,513244,357,1,1,1,40,477313292,123618327,
146,513244,357,2,1,1,40,477316100,123619361,
147,513244,362,2,1,1,40,477329617,123621080,
148,513244,363,2,1,1,40,477305822,123614519,
149,513244,368,1,1,1,50,477364872,123633085,
150,513244,372,1,1,1,30,477131616,123800674,
151,513244,372,2,1,1,30,477132044,123801636,
152,513244,375,2,1,1,50,477383325,123646947,
153,513244,378,1,1,1,50,477405577,123654796,
154,513244,378,2,1,1,50,477405577,123654796,
155,513244,383,2,2,1,50,477018411,123857685,
156,513244,383,2,2,2,50,477017164,123856377,
157,513244,385,1,1,1,50,477087127,123675878,
158,513244,385,2,2,1,50,477090811,123678401,
159,513244,385,2,2,2,50,477083947,123674880,
160,513244,386,1,1,1,50,477079577,123669903,
161,513244,386,2,1,1,50,477081101,123668961,
162,513244,387,1,2,1,50,477099101,123674485,
163,513244,387,1,2,2,50,477095682,123679064,
164,513244,387,2,1,1,50,477098483,123674081,
165,513244,400,1,2,1,50,477002574,123808027,
166,513244,400,1,2,2,50,477002962,123808113,
167,513244,400,2,2,1,50,477002574,123808027,
168,513244,400,2,2,2,50,477002962,123808113,
169,513244,409,1,1,1,40,476995713,123729911,
170,513244,416,2,1,1,50,476998820,123836296,
