,meshcode,elcode,attrnmno,objectid,geometry
37,513244,520000,0,4-32-5-5-1841752,"LINESTRING (477091429 123623704, 477091756 123623204, 477091756 123622204, 477091552 123620037, 477091552 123617705, 477092370 123616538, 477092984 123615871, 477094006 123615205, 477094416 123614705, 477094416 123613705, 477094211 123612705, 477093843 123611705)"
38,513244,520000,0,4-32-5-5-1841755,"LINESTRING (477157691 123713093, 477159041 123711694, 477159614 123710260)"
39,513244,520000,0,4-32-5-5-1841758,"LINESTRING (477159614 123710260, 477160145 123708894, 477161127 123707094, 477162477 123705694, 477166282 123702395, 477166650 123701495, 477166282 123700595, 477164686 123698995, 477163705 123698196, 477162968 123697096, 477162723 123695896, 477163214 123694696, 477165545 123690697, 477166405 123689997, 477167755 123689797, 477169105 123689497, 477170822 123688297, 477171558 123687697, 477172540 123687497, 477173522 123687597, 477174504 123687098, 477175608 123685898, 477175976 123683898, 477175608 123682998, 477175976 123682098, 477178554 123679099, 477179044 123678099, 477179044 123677099, 477178676 123676099, 477178431 123675499, 477178554 123674800, 477179535 123673900, 477180271 123673100, 477180884 123671900, 477181007 123670200, 477181375 123668201, 477182112 123667401, 477183830 123666101, 477185671 123664801, 477187634 123662402, 477188125 123661102, 477188248 123659902, 477188862 123658502, 477189107 123657202, 477188616 123655703, 477188371 123654803, 477188493 123653703, 477190334 123651703, 477191439 123650903, 477192421 123649903, 477192789 123648504, 477193034 123646804, 477193648 123645204, 477194629 123643404, 477195120 123641905, 477195242 123639805, 477195488 123638505)"
40,513244,520000,0,4-32-5-5-1841761,"LINESTRING (477440881 123671908, 477440758 123671908, 477440021 123671574, 477439326 123670874, 477438753 123670408, 477437894 123670174, 477436871 123669808, 477436586 123669474, 477436871 123668774, 477437035 123668174, 477436750 123667608, 477436013 123666308, 477435441 123664908, 477434868 123664208, 477434172 123663741, 477431595 123663174, 477429141 123662708, 477427422 123662241, 477427136 123662074)"
41,513244,520000,0,4-32-5-5-1841764,"LINESTRING (477427136 123662074, 477426277 123661642, 477425010 123660609, 477424151 123659775, 477422842 123658842, 477422146 123658042, 477421860 123656642, 477421860 123655475, 477421573 123654642, 477421123 123654075, 477420142 123653609, 477418833 123652909, 477416705 123651842, 477412534 123649043, 477411265 123648343, 477409956 123647643, 477408811 123646843, 477408402 123645676, 477408238 123644510, 477407829 123643343, 477407256 123642176, 477406970 123641343, 477407093 123640411, 477407543 123639711, 477407665 123638777, 477407256 123637977, 477406397 123637044, 477405252 123635977, 477404107 123635277, 477402675 123635177, 477400221 123635177, 477398666 123635044, 477397071 123634944, 477396089 123634477, 477394780 123634577, 477393921 123634344, 477393063 123633544, 477392081 123632711, 477390936 123632244, 477389913 123632144, 477389217 123631544, 477389217 123630511, 477389504 123627577, 477389913 123626312, 477390076 123625145, 477389790 123624078, 477389217 123623045, 477388767 123622112, 477388931 123621178, 477390076 123620112, 477390649 123618712, 477390649 123617446, 477390936 123616146, 477391508 123615346, 477392490 123614513, 477393513 123614046, 477394495 123613246, 477395925 123612779, 477397235 123612079, 477397725 123611714)"
42,513244,520000,0,4-32-5-5-1841767,"LINESTRING (477347125 123763125, 477351829 123762459, 477353057 123762459, 477353752 123762693, 477354161 123763226, 477354692 123764459, 477355101 123765126, 477355919 123765559, 477356615 123766026, 477357269 123766893, 477357965 123767459, 477358906 123767893, 477362177 123768559, 477363691 123768793, 477365205 123768793, 477370358 123767694, 477371586 123767560, 477373099 123767460, 477374613 123766894, 477375676 123766360, 477377189 123765894, 477379112 123765461, 477380175 123765128, 477381403 123764228, 477384962 123761462, 477386311 123760696, 477387129 123760696, 477388111 123760896, 477389174 123760562, 477390402 123760029, 477391915 123759562, 477392856 123759362, 477395310 123758230, 477396292 123757563, 477396946 123756797, 477398173 123755897, 477399687 123755363, 477403492 123753464, 477404310 123752898, 477405413 123752464, 477407172 123752364, 477408400 123752131, 477409627 123751364, 477410609 123750364, 477411959 123749898, 477416049 123750031, 477417685 123750564, 477419608 123751031, 477421244 123751364, 477422471 123751898, 477423290 123752364, 477423821 123752464, 477424925 123751798, 477429425 123749132, 477430243 123748465, 477431470 123746699, 477432943 123745133, 477434989 123744366, 477438015 123744366, 477439365 123743800, 477440306 123743800, 477440879 123744033)"
43,513244,520000,0,4-32-5-5-1841770,"LINESTRING (477284047 123748792, 477285847 123750125, 477286665 123751025, 477286911 123752558, 477287729 123754558, 477288711 123756224, 477289938 123758124, 477291411 123760357, 477291820 123761457, 477292106 123764790, 477292393 123766456, 477292393 123767356, 477291983 123768556, 477291820 123769790, 477291983 123770456, 477293211 123770690, 477301514 123769023, 477302619 123768790, 477303969 123767791, 477305073 123766791, 477306014 123766557, 477307937 123767024, 477312150 123768224, 477318409 123768224, 477320209 123768557, 477325526 123769557, 477328103 123769691, 477329862 123769357, 477331908 123768124, 477333135 123767691, 477334240 123767558, 477335180 123767892, 477336162 123767892)"
44,513244,520000,0,4-32-5-5-1841773,"LINESTRING (477336162 123767892, 477337921 123767358, 477339149 123766458, 477339271 123765692, 477339435 123764792, 477339967 123764225, 477341480 123763692, 477345570 123763358, 477347125 123763125)"
45,513244,520000,0,4-32-5-5-1841776,"LINESTRING (477213280 123780885, 477214917 123780118, 477216308 123779552, 477218352 123778786, 477220807 123778119, 477223261 123778219, 477224202 123778886, 477224734 123779352, 477225838 123779452, 477226411 123779219)"
46,513244,520000,0,4-32-5-5-1841779,"LINESTRING (477226411 123779219, 477227188 123778886, 477228579 123778219, 477229398 123777352, 477230051 123776220, 477230624 123775687, 477231687 123775353, 477237824 123773553, 477239215 123773553, 477240033 123773787, 477240974 123773787, 477241669 123773220, 477242200 123772021, 477242200 123770688, 477241915 123770021, 477241097 123769354, 477239869 123768554, 477239747 123767788, 477240442 123765554, 477240278 123764688, 477239624 123762888, 477238806 123762121, 477238110 123761554, 477237987 123761021, 477238519 123759789, 477238806 123758789, 477238397 123755889, 477237824 123754789, 477237701 123754222)"
