,meshcode,nodeno,stotlinkno,ttoelinkno,snodeno,enodeno,geometry
754,513244,1606,994,1235,1404,4339,
755,513244,1610,996,7098,775,5262,
756,513244,1610,7098,996,5262,775,
757,513244,1610,1375,8434,776,7107,
758,513244,1610,8434,1375,7107,776,
759,513244,1612,7673,408,7660,3903,
760,513244,1612,408,7673,3903,7660,
761,513244,1612,171,7673,263,7660,
762,513244,1614,7796,687,316,2806,
763,513244,1614,687,7796,2806,316,
764,513244,1614,10496,8609,8342,7200,
765,513244,1614,8609,10496,7200,8342,
766,513244,1615,749,8462,2803,7136,
767,513244,1615,8462,749,7136,2803,
768,513244,1615,8468,1112,7145,1874,
769,513244,1615,1112,8468,1874,7145,
770,513244,1617,7687,407,6681,3900,
771,513244,1617,407,7687,3900,6681,
772,513244,1618,661,660,1619,1307,
773,513244,1618,660,661,1307,1619,
774,513244,1621,663,679,651,2368,
775,513244,1621,679,663,2368,651,
776,513244,1623,689,7851,3074,6775,
777,513244,1623,7851,689,6775,3074,
778,513244,1624,8889,8430,7505,3858,
779,513244,1624,8430,8889,3858,7505,
780,513244,1625,59,8538,114,7175,
781,513244,1625,667,8563,186,7189,
782,513244,1625,8563,667,7189,186,
783,513244,1625,8436,8563,7123,7189,
784,513244,1639,7622,8238,6639,6976,
785,513244,1641,1710,1711,489,1643,
786,513244,1641,1711,1710,1643,489,
787,513244,1642,2186,2182,6589,6020,
788,513244,1642,2182,2186,6020,6589,
789,513244,1651,56,58,1652,1654,
790,513244,1651,58,56,1654,1652,
791,513244,1652,9401,56,7843,1651,
792,513244,1652,56,9401,1651,7843,
793,513244,1653,57,65,152,2900,
794,513244,1653,65,57,2900,152,
795,513244,1654,58,74,1651,3124,
796,513244,1654,74,58,3124,1651,
797,513244,1654,1826,8453,3114,7130,
798,513244,1654,8453,1826,7130,3114,
799,513244,1655,1599,2212,6605,6027,
800,513244,1655,2212,1599,6027,6605,
801,513244,1655,1000,9249,1657,7613,
802,513244,1655,9249,1000,7613,1657,
803,513244,1659,245,305,1658,3691,
804,513244,1659,305,245,3691,1658,
805,513244,1669,246,8241,1829,6990,
806,513244,1669,403,397,3132,1827,
807,513244,1669,397,403,1827,3132,
808,513244,1669,8241,246,6990,1829,
809,513244,1683,5024,5881,1684,2901,
810,513244,1683,5881,5024,2901,1684,
811,513244,1685,8005,6256,6843,3529,
812,513244,1685,6256,8005,3529,6843,
813,513244,1685,5858,8444,1688,7118,
814,513244,1685,8444,5858,7118,1688,
815,513244,1689,391,399,1799,1701,
816,513244,1689,399,391,1701,1799,
817,513244,1689,1718,10034,1806,8024,
818,513244,1689,10034,1718,8024,1806,
819,513244,1721,5054,5050,1728,1722,
820,513244,1721,5050,5054,1722,1728,
821,513244,1726,5055,6030,1729,3169,
822,513244,1726,6030,5055,3169,1729,
823,513244,1727,2130,2117,5626,5619,
824,513244,1727,2117,2130,5619,5626,
825,513244,1729,5062,5055,1739,1726,
826,513244,1729,5055,5062,1726,1739,
827,513244,1730,9787,5056,8022,1731,
828,513244,1730,5056,9787,1731,8022,
829,513244,1739,5321,5062,1743,1729,
830,513244,1739,5320,5062,2132,1729,
831,513244,1739,5062,5320,1729,2132,
832,513244,1744,6377,6378,3696,3697,
833,513244,1744,6378,6377,3697,3696,
834,513244,1756,1713,1716,1757,1766,
835,513244,1756,1716,1713,1766,1757,
836,513244,1756,5786,6366,1754,3687,
837,513244,1756,6366,5786,3687,1754,
838,513244,1807,7706,392,6680,1808,
839,513244,1807,392,7706,1808,6680,
840,513244,1810,9216,1811,1813,1824,
841,513244,1810,1811,9216,1824,1813,
842,513244,1822,10321,1723,8267,1823,
843,513244,1822,1723,10321,1823,8267,
844,513244,1827,397,393,1669,1826,
845,513244,1827,393,397,1826,1669,
846,513244,1855,8822,2022,5378,4900,
847,513244,1855,2022,8822,4900,5378,
848,513244,1867,5152,7097,1865,5260,
849,513244,1867,1910,2052,4327,5248,
850,513244,1867,2052,1910,5248,4327,
851,513244,1867,7097,5152,5260,1865,
852,513244,1872,5154,7114,801,5282,
853,513244,1872,7114,5154,5282,801,
854,513244,1876,668,1725,1313,1877,
855,513244,1876,1725,668,1877,1313,
856,513244,1880,8887,8551,7273,1886,
857,513244,1880,8551,8887,1886,7273,
858,513244,1898,1736,1854,702,3355,
859,513244,1898,1730,1852,7256,3344,
860,513244,1898,1852,1730,3344,7256,
861,513244,1898,1854,1736,3355,702,
862,513244,1922,6517,508,3991,3996,
863,513244,1975,1866,1253,3457,4464,
864,513244,1975,1944,1968,4465,4515,
865,513244,1975,1968,1944,4515,4465,
866,513244,1975,1253,1866,4464,3457,
867,513244,1987,675,757,1988,1990,
868,513244,1987,757,675,1990,1988,
869,513244,2075,116,117,126,360,
870,513244,2075,117,116,360,126,
871,513244,2100,10264,9418,8267,7867,
872,513244,2100,10137,1875,8211,3642,
873,513244,2100,1875,10137,3642,8211,
874,513244,2106,1804,1740,2853,1771,
875,513244,2106,1740,1804,1771,2853,
876,513244,2115,7951,8038,6815,6854,
877,513244,2115,8038,7951,6854,6815,
878,513244,2116,196,133,3586,3608,
879,513244,2116,118,133,2141,3608,
880,513244,2116,133,118,3608,2141,
881,513244,2138,5325,5747,1660,2841,
882,513244,2138,5747,5325,2841,1660,
883,513244,2138,5748,8447,1663,7124,
884,513244,2138,8447,5748,7124,1663,
885,513244,2142,170,251,2143,201,
886,513244,2143,7781,61,6718,2141,
887,513244,2143,61,7781,2141,6718,
888,513244,2144,120,143,127,4919,
889,513244,2144,143,120,4919,127,
890,513244,2145,672,673,127,322,
891,513244,2145,673,672,322,127,
892,513244,2145,853,673,2144,322,
893,513244,2146,66,62,2913,2147,
894,513244,2146,62,66,2147,2913,
895,513244,2169,1024,5352,755,1985,
896,513244,2173,8509,310,7133,3702,
897,513244,2173,310,8509,3702,7133,
898,513244,2181,674,680,346,2183,
899,513244,2181,680,674,2183,346,
900,513244,2226,6081,6082,3241,3243,
901,513244,2275,1760,5438,2273,2277,
902,513244,2275,5438,1760,2277,2273,
903,513244,2280,1835,1857,3195,3396,
904,513244,2280,1857,1835,3396,3195,
905,513244,2280,1856,9307,3196,7600,
906,513244,2280,9307,1856,7600,3196,
907,513244,2327,254,395,355,282,
908,513244,2327,395,253,282,413,
909,513244,2414,464,688,2412,3049,
910,513244,2414,688,464,3049,2412,
911,513244,2554,126,122,2586,167,
912,513244,2554,122,126,167,2586,
913,513244,2581,478,515,1591,4031,
914,513244,2581,515,478,4031,1591,
915,513244,2605,8098,8110,6909,6915,
916,513244,2605,8110,8098,6915,6909,
917,513244,2626,328,172,4059,1608,
918,513244,2626,172,328,1608,4059,
919,513244,2654,1079,1114,765,3120,
920,513244,2654,1114,1079,3120,765,
921,513244,2666,206,176,4159,2664,
922,513244,2666,176,206,2664,4159,
923,513244,2726,189,261,2709,385,
924,513244,2726,261,189,385,2709,
925,513244,2803,685,749,2806,1615,
926,513244,2803,749,685,1615,2806,
927,513244,2905,1093,1405,2906,5475,
928,513244,2906,10200,1812,8211,2908,
929,513244,3073,859,858,2201,187,
930,513244,3073,9309,858,7567,187,
931,513244,3074,689,10478,1623,8285,
932,513244,3074,10478,689,8285,1623,
933,513244,3106,5998,1510,933,6032,
934,513244,3106,1510,5998,6032,933,
935,513244,3106,1823,1508,2810,6030,
936,513244,3108,402,8740,1616,7660,
937,513244,3108,8740,402,7660,1616,
938,513244,3110,690,729,1577,4494,
939,513244,3110,729,690,4494,1577,
940,513244,3113,7800,71,6731,110,
941,513244,3113,29,71,3502,110,
942,513244,3114,1825,1826,1652,1654,
943,513244,3114,1826,1825,1654,1652,
944,513244,3122,73,28,109,3501,
945,513244,3125,691,2146,1575,6024,
946,513244,3125,2146,691,6024,1575,
947,513244,3125,794,692,6013,3160,
948,513244,3125,692,794,3160,6013,
949,513244,3127,848,849,462,271,
950,513244,3127,849,848,271,462,
951,513244,3128,1828,1829,419,420,
952,513244,3128,1829,1828,420,419,
953,513244,3130,1118,8006,547,6859,
954,513244,3130,8006,1118,6859,547,
955,513244,3133,348,276,4569,327,
956,513244,3134,6428,6433,3825,3827,
957,513244,3134,6433,6428,3827,3825,
958,513244,3152,7803,6020,6743,909,
959,513244,3160,692,694,3125,3362,
960,513244,3160,694,692,3362,3125,
961,513244,3161,1120,1134,775,3367,
962,513244,3161,1134,1120,3367,775,
963,513244,3161,600,8294,6049,7023,
964,513244,3161,7689,1120,6669,775,
965,513244,3162,601,566,6057,5311,
966,513244,3162,6179,7129,3372,5312,
967,513244,3162,7129,6179,5312,3372,
968,513244,3162,8445,7129,7129,5312,
969,513244,3166,10497,488,8228,3165,
970,513244,3166,7022,1121,5073,604,
971,513244,3166,7682,7022,6667,5073,
972,513244,3167,1136,1340,3370,5058,
973,513244,3167,1340,1136,5058,3370,
974,513244,3167,8426,1340,7117,5058,
975,513244,3167,489,8854,3168,7323,
976,513244,3168,9234,489,7531,3167,
977,513244,3168,6180,6029,3373,504,
978,513244,3168,6029,6180,504,3373,
979,513244,3168,8824,6029,7278,504,
980,513244,3172,6641,6035,4242,288,
981,513244,3173,1879,1834,3796,1374,
982,513244,3176,8682,8753,7235,7263,
983,513244,3176,8753,8682,7263,7235,
984,513244,3232,1842,1973,434,4532,
985,513244,3232,1973,1842,4532,434,
986,513244,3362,694,695,3160,3371,
987,513244,3362,695,694,3371,3160,
988,513244,3367,1133,1134,3159,3161,
989,513244,3367,8285,8309,7031,7038,
990,513244,3367,1134,1133,3161,3159,
991,513244,3367,7683,1133,6669,3159,
992,513244,3369,494,495,3364,604,
993,513244,3370,1135,1136,499,3167,
994,513244,3370,1136,1135,3167,499,
995,513244,3370,8419,1135,7117,499,
996,513244,3370,7839,560,6756,5077,
997,513244,3371,695,7739,3362,6714,
998,513244,3371,7746,695,6719,3362,
999,513244,3372,6178,6179,813,3162,
1000,513244,3372,6179,6178,3162,813,
1001,513244,3372,568,603,5314,6058,
1002,513244,3372,8441,6178,7129,813,
1003,513244,3373,561,9860,5077,7695,
1004,513244,3373,7025,6180,5078,3168,
1005,513244,3373,6180,7025,3168,5078,
1006,513244,3373,8827,7025,7278,5078,
1007,513244,3418,9990,292,7728,383,
1008,513244,3418,292,9990,383,7728,
1009,513244,3439,14,7,3492,3440,
1010,513244,3440,7,19,3439,3496,
1011,513244,3474,9563,15,8013,3493,
1012,513244,3474,6,15,6007,3493,
1013,513244,3476,9429,9148,7621,7459,
1014,513244,3476,7609,9429,6623,7621,
1015,513244,3477,9139,9146,7455,7461,
1016,513244,3477,9242,850,7613,299,
1017,513244,3477,850,9242,299,7613,
1018,513244,3477,7700,9242,6676,7613,
1019,513244,3479,2032,559,5040,5041,
1020,513244,3479,8352,559,7062,5041,
1021,513244,3480,5,4,99,98,
1022,513244,3481,10628,414,8410,4345,
1023,513244,3481,414,10502,4345,8293,
1024,513244,3496,19,7745,3440,6698,
1025,513244,3499,9618,862,7881,106,
1026,513244,3500,863,9936,107,8044,
1027,513244,3506,7762,41,6716,6016,
1028,513244,3510,1149,6241,688,1413,
1029,513244,3510,6241,1149,1413,688,
1030,513244,3511,7760,7795,6707,6737,
1031,513244,3512,6244,7764,3515,6707,
1032,513244,3513,7750,7116,6700,5283,
1033,513244,3514,7733,564,6714,5298,
1034,513244,3514,7113,564,5281,5298,
1035,513244,3515,8645,7743,7215,6719,
1036,513244,3519,7356,6248,5938,206,
1037,513244,3519,6248,7356,206,5938,
1038,513244,3573,702,704,1454,3574,
1039,513244,3573,704,702,3574,1454,
1040,513244,3574,703,704,3469,3573,
1041,513244,3574,704,703,3573,3469,
1042,513244,3575,194,195,125,263,
1043,513244,3576,34,35,314,124,
1044,513244,3577,36,37,126,314,
1045,513244,3632,405,9799,152,8033,
1046,513244,3632,9799,405,8033,152,
1047,513244,3690,9244,3240,7535,3691,
1048,513244,3690,3240,9244,3691,7535,
1049,513244,3691,306,305,214,1659,
1050,513244,3691,305,306,1659,214,
1051,513244,3723,317,314,3726,190,
1052,513244,3723,314,317,190,3726,
1053,513244,3723,9765,1877,7807,1226,
1054,513244,3723,1877,9765,1226,7807,
1055,513244,3789,10347,10500,8284,8444,
1056,513244,3932,6468,6469,2277,3917,
1057,513244,3932,6469,6468,3917,2277,
1058,513244,4161,329,333,3119,4164,
1059,513244,4161,333,329,4164,3119,
1060,513244,4162,330,334,2661,4164,
1061,513244,4162,334,330,4164,2661,
1062,513244,4163,331,332,4161,4162,
1063,513244,4163,332,331,4162,4161,
1064,513244,4187,336,8264,1584,6998,
1065,513244,4187,8264,336,6998,1584,
1066,513244,4189,338,340,6998,4191,
1067,513244,4189,340,338,4191,6998,
1068,513244,4328,1913,1911,4327,4323,
1069,513244,4328,1911,1913,4323,4327,
1070,513244,4358,7749,20,6690,3495,
1071,513244,4360,141,142,164,165,
1072,513244,4360,142,141,165,164,
1073,513244,4464,1253,1254,1975,1976,
1074,513244,4464,1254,1253,1976,1975,
1075,513244,4464,1293,1254,4465,1976,
1076,513244,4465,1944,1943,1975,1978,
1077,513244,4465,1943,1944,1978,1975,
1078,513244,4899,2021,7834,321,6758,
1079,513244,4899,7834,2021,6758,321,
1080,513244,4916,38,7630,113,6632,
1081,513244,4916,3688,2073,4920,5397,
1082,513244,5023,161,153,128,157,
1083,513244,5023,153,161,157,128,
1084,513244,5039,740,8361,3478,7076,
1085,513244,5039,8361,8376,7076,7062,
1086,513244,5074,1347,2033,603,604,
1087,513244,5074,2033,1347,604,603,
1088,513244,5075,2034,2157,499,6096,
1089,513244,5075,2157,2034,6096,499,
1090,513244,5257,2057,8508,5256,7153,
1091,513244,5257,8508,2057,7153,5256,
1092,513244,5258,2059,8989,771,7410,
1093,513244,5258,8989,2059,7410,771,
1094,513244,5383,753,9941,266,7891,
1095,513244,5383,754,753,5368,266,
1096,513244,5397,7624,39,6637,114,
1097,513244,5397,2073,2074,4916,5401,
1098,513244,5412,2083,2082,2140,457,
1099,513244,5412,2082,2083,457,2140,
1100,513244,6000,99,100,185,3115,
1101,513244,6000,100,99,3115,185,
1102,513244,6002,1786,2195,421,7256,
1103,513244,6002,2195,1786,7256,421,
1104,513244,6011,8570,795,7189,6013,
1105,513244,6011,9648,795,7649,6013,
1106,513244,6011,795,8570,6013,7189,
1107,513244,6012,42,7765,144,6721,
1108,513244,6012,9474,7765,7647,6721,
1109,513244,6013,794,795,3125,6011,
1110,513244,6013,795,794,6011,3125,
1111,513244,6014,1506,7380,4662,4663,
1112,513244,6014,7380,1506,4663,4662,
1113,513244,6014,1507,7380,6015,4663,
1114,513244,6017,8046,7657,6854,6661,
1115,513244,6017,7657,8046,6661,6854,
1116,513244,6018,2145,839,6017,6585,
1117,513244,6018,839,2145,6585,6017,
1118,513244,6019,8701,165,7248,4320,
1119,513244,6019,165,8701,4320,7248,
1120,513244,6020,8056,852,6867,6019,
1121,513244,6020,852,8056,6019,6867,
1122,513244,6020,8671,2182,7224,1642,
1123,513244,6020,2182,8671,1642,7224,
1124,513244,6021,796,8185,6023,6974,
1125,513244,6021,8185,796,6974,6023,
1126,513244,6022,599,7653,6021,6645,
1127,513244,6022,7653,599,6645,6021,
1128,513244,6023,8665,796,7224,6021,
1129,513244,6023,796,8665,6021,7224,
1130,513244,6023,7647,8665,6645,7224,
1131,513244,6382,825,824,6383,467,
1132,513244,6382,824,825,467,6383,
1133,513244,6582,7984,7676,6845,6668,
1134,513244,6582,7676,7984,6668,6845,
1135,513244,6583,2191,2179,6598,6585,
1136,513244,6583,2179,2191,6585,6598,
1137,513244,6584,8721,8923,1643,7372,
1138,513244,6584,8923,8721,7372,1643,
1139,513244,6585,839,8681,6018,7231,
1140,513244,6585,8681,839,7231,6018,
1141,513244,6585,8921,2179,7372,6583,
1142,513244,6586,7613,2192,6628,6598,
1143,513244,6586,2192,7613,6598,6628,
1144,513244,6587,2181,2185,146,6589,
1145,513244,6587,2185,2181,6589,146,
1146,513244,6616,1603,1604,1576,491,
1147,513244,6616,1604,1603,491,1576,
1148,513244,6619,7600,8431,1554,3434,
1149,513244,6619,8431,7600,3434,1554,
1150,513244,6622,7602,7753,188,3105,
1151,513244,6628,8004,8452,6850,6987,
1152,513244,6628,8452,8004,6987,6850,
1153,513244,6630,7759,7608,3507,188,
1154,513244,6635,7625,7620,118,156,
1155,513244,6640,7720,7634,6683,118,
1156,513244,6659,7668,7675,147,5385,
1157,513244,6659,7675,7668,5385,147,
1158,513244,6668,7676,7669,6582,6661,
1159,513244,6668,7669,7676,6661,6582,
1160,513244,6669,7683,7689,3367,3161,
1161,513244,6669,7689,7683,3161,3367,
1162,513244,6676,7707,7700,299,3477,
1163,513244,6676,7700,7707,3477,299,
1164,513244,6678,7696,7702,4669,215,
1165,513244,6678,7702,7696,215,4669,
1166,513244,6683,7712,7720,119,6640,
1167,513244,6683,5712,7720,2814,6640,
1168,513244,6716,7758,7762,6709,3506,
1169,513244,6721,7765,7771,6012,6702,
1170,513244,6730,7774,7777,3936,2089,
1171,513244,6730,7777,7774,2089,3936,
1172,513244,6760,7848,10520,604,8317,
1173,513244,6827,7974,7978,6610,6582,
1174,513244,6827,7978,7974,6582,6610,
1175,513244,6867,8056,8676,6020,7231,
1176,513244,6867,8676,8056,7231,6020,
1177,513244,6932,10543,10238,8387,7742,
1178,513244,6932,10238,10543,7742,8387,
1179,513244,7002,8283,8261,7016,7008,
1180,513244,7002,8251,8254,7055,6706,
1181,513244,7002,8254,8251,6706,7055,
1182,513244,7002,8362,8254,7059,6706,
1183,513244,7016,8296,8283,7022,7002,
1184,513244,7055,10597,6842,8406,4538,
1185,513244,7055,8251,6758,7002,4430,
1186,513244,7055,6758,8251,4430,7002,
1187,513244,7055,8369,6758,7059,4430,
1188,513244,7059,8362,8369,7002,7055,
1189,513244,7059,8369,8362,7055,7002,
1190,513244,7062,8358,8352,3478,3479,
1191,513244,7062,8376,8352,5039,3479,
1192,513244,7083,10635,8354,8402,343,
1193,513244,7083,8354,10635,343,8402,
1194,513244,7083,10479,10291,2236,8348,
1195,513244,7083,10702,8354,8434,343,
1196,513244,7093,8403,8409,412,354,
1197,513244,7093,8409,8403,354,412,
1198,513244,7099,8404,8410,3482,1241,
1199,513244,7099,8410,8404,1241,3482,
1200,513244,7117,8419,8426,3370,3167,
1201,513244,7117,8426,8419,3167,3370,
1202,513244,7123,8436,8432,1625,186,
1203,513244,7123,8432,8436,186,1625,
1204,513244,7129,8441,8445,3372,3162,
1205,513244,7129,8445,8441,3162,3372,
1206,513244,7141,8519,8512,131,7132,
1207,513244,7141,8512,8519,7132,131,
1208,513244,7141,8490,8498,4041,2604,
1209,513244,7141,8498,8490,2604,4041,
1210,513244,7248,8695,8701,6906,6019,
1211,513244,7248,8701,8695,6019,6906,
1212,513244,7256,2195,1730,6002,1898,
1213,513244,7256,1730,2195,1898,6002,
1214,513244,7266,9577,8807,7830,5453,
1215,513244,7266,8807,9577,5453,7830,
1216,513244,7271,8816,8812,521,7170,
1217,513244,7271,8812,8816,7170,521,
1218,513244,7278,8827,8824,3373,3168,
1219,513244,7278,8824,8827,3168,3373,
1220,513244,7283,8840,8836,327,274,
1221,513244,7283,8836,8840,274,327,
1222,513244,7319,9488,8851,7674,7302,
1223,513244,7319,8851,9671,7302,7928,
1224,513244,7323,8854,10473,3167,8228,
1225,513244,7323,9848,10473,7928,8228,
1226,513244,7412,8992,8991,148,180,
1227,513244,7412,8991,8992,180,148,
1228,513244,7414,8994,9119,903,7509,
1229,513244,7414,8997,8994,7416,903,
1230,513244,7537,9263,9269,55,4302,
1231,513244,7537,9269,9263,4302,55,
1232,513244,7545,9854,10080,8074,1889,
1233,513244,7545,10080,9854,1889,8074,
1234,513244,7618,10208,9626,8217,7619,
1235,513244,7618,9949,9626,7902,7619,
1236,513244,7621,9435,9429,240,3476,
1237,513244,7621,9429,9627,3476,6688,
1238,513244,7621,9627,9429,6688,3476,
1239,513244,7622,9436,9628,7891,5370,
1240,513244,7622,9628,9816,5370,5374,
1241,513244,7634,9948,10055,7635,7901,
1242,513244,7634,10055,9948,7901,7635,
1243,513244,7664,8640,9662,521,520,
1244,513244,7701,10286,10596,8165,8420,
1245,513244,7758,10003,10108,543,2515,
1246,513244,7758,10108,10003,2515,543,
1247,513244,7762,10008,9741,8297,8178,
1248,513244,7762,9741,10008,8178,8297,
1249,513244,7829,9778,9576,111,88,
1250,513244,7945,10343,9862,8234,7933,
1251,513244,7961,10428,10390,333,2243,
1252,513244,7961,9876,9712,436,2242,
1253,513244,7961,10390,10428,2243,333,
1254,513244,7961,9712,9876,2242,436,
1255,513244,7983,9739,9894,166,134,
1256,513244,7983,9894,9739,134,166,
1257,513244,8004,9911,9763,7803,8125,
1258,513244,8004,9763,9911,8125,7803,
1259,513244,8004,10013,9911,8194,7803,
1260,513244,8005,10126,10021,8125,7783,
1261,513244,8005,10021,10126,7783,8125,
1262,513244,8040,7368,10040,2059,7875,
1263,513244,8040,10040,7368,7875,2059,
1264,513244,8040,10322,10411,7874,7877,
1265,513244,8040,10411,10322,7877,7874,
1266,513244,8043,10043,10323,8309,7879,
1267,513244,8043,9426,10323,7880,7879,
1268,513244,8054,10326,10206,485,8148,
1269,513244,8054,10206,10326,8148,485,
1270,513244,8089,10100,9986,8175,7958,
1271,513244,8089,10173,9986,8097,7958,
1272,513244,8089,9986,10100,7958,8175,
1273,513244,8102,10000,10583,8180,8401,
1274,513244,8107,10191,10493,7998,8305,
1275,513244,8107,10443,10493,8257,8305,
1276,513244,8139,10037,10410,3643,8308,
1277,513244,8139,10410,10037,8308,3643,
1278,513244,8155,10451,10072,8314,1876,
1279,513244,8155,10072,10378,1876,8225,
1280,513244,8161,10384,10423,713,8230,
1281,513244,8161,10423,10384,8230,713,
1282,513244,8165,10085,10286,7944,7701,
1283,513244,8165,10386,10286,8083,7701,
1284,513244,8175,9727,10100,7974,8089,
1285,513244,8175,10100,9727,8089,7974,
1286,513244,8180,10244,10000,8185,8102,
1287,513244,8180,10243,10000,8249,8102,
1288,513244,8187,10434,10664,8290,8426,
1289,513244,8194,9912,10118,8005,8253,
1290,513244,8194,10118,10013,8253,8004,
1291,513244,8215,10412,10448,8143,8045,
1292,513244,8215,10448,10412,8045,8143,
1293,513244,8215,10202,10265,3605,1550,
1294,513244,8215,10265,10202,1550,3605,
1295,513244,8216,10413,10615,7894,8341,
1296,513244,8216,10449,10471,8050,8145,
1297,513244,8216,10615,10413,8341,7894,
1298,513244,8216,10471,10449,8145,8050,
1299,513244,8234,10342,10343,8433,7945,
1300,513244,8234,10344,10343,8431,7945,
1301,513244,8235,10346,10289,8365,3789,
1302,513244,8238,10532,10581,8286,7575,
1303,513244,8238,10389,10581,8367,7575,
1304,513244,8243,10435,10355,8420,8289,
1305,513244,8243,10179,10355,8322,8289,
1306,513244,8253,10439,10186,8254,8299,
1307,513244,8253,10186,10439,8299,8254,
1308,513244,8280,10453,10498,8231,1895,
1309,513244,8280,10498,10453,1895,8231,
1310,513244,8283,10680,10167,8417,7955,
1311,513244,8284,10387,10426,8169,8088,
1312,513244,8284,10426,10387,8088,8169,
1313,513244,8294,10463,10357,8371,8248,
1314,513244,8294,10356,10599,8106,221,
1315,513244,8346,10591,10575,8319,8362,
1316,513244,8346,10575,10591,8362,8319,
1317,513244,8348,10291,10645,7083,7037,
1318,513244,8351,10654,10572,8327,8447,
1319,513244,8351,10587,10654,8449,8327,
1320,513244,8364,10603,10617,8344,8362,
1321,513244,8364,10617,10603,8362,8344,
1322,513244,8365,10348,10555,8236,1583,
1323,513244,8365,10555,10348,1583,8236,
1324,513244,8370,10684,10524,8437,7748,
1325,513244,8370,10544,10695,7068,8445,
1326,513244,8370,10557,10524,8388,7748,
1327,513244,8370,10524,10557,7748,8388,
1328,513244,8385,10556,10568,8349,2236,
1329,513244,8385,10659,10556,8421,8349,
1330,513244,8388,10674,10570,8437,431,
1331,513244,8388,10690,10584,8442,8406,
1332,513244,8388,10557,10570,8370,431,
1333,513244,8388,10570,10557,431,8370,
1334,513244,8394,10447,10723,8265,8458,
1335,513244,8394,10723,10319,8458,8209,
1336,513244,8402,9337,10688,7575,8421,
1337,513244,8402,10698,10646,8434,7576,
1338,513244,8402,10635,10646,7083,7576,
1339,513244,8402,10646,10635,7576,7083,
1340,513244,8410,10396,10628,4610,3481,
1341,513244,8412,10494,10261,8428,8204,
1342,513244,8412,10261,10408,8204,8265,
1343,513244,8417,10567,10680,8419,8283,
1344,513244,8417,10521,10644,6775,8444,
1345,513244,8417,10644,10521,8444,6775,
1346,513244,8417,10633,10521,8446,6775,
1347,513244,8419,10693,10567,8435,8417,
1348,513244,8419,10553,10693,8444,8435,
1349,513244,8424,10481,10649,8436,6929,
1350,513244,8424,10649,10481,6929,8436,
1351,513244,8444,10620,10578,8446,8321,
1352,513244,8444,10644,10578,8417,8321,
1353,513244,8444,10228,10553,8235,8419,
1354,513244,8444,10606,10553,8440,8419,
1355,513244,8444,10500,10553,3789,8419,
1356,513244,8444,10578,10644,8321,8417,
1357,513244,8452,8660,10715,8453,3475,
1358,513244,8452,10719,10715,8454,3475,
