,meshcode,linkno,orflg,seccnt,secno,exflg,maxspeed,ssecichi,esecichi,geometry
102,513244,10208,1,1,1,0,60,0,10000,
103,513244,10243,1,2,1,0,40,0,6964,
104,513244,10243,1,2,2,2,40,6964,10000,
105,513244,10244,1,1,1,0,60,0,10000,
106,513244,10246,1,1,1,2,60,0,10000,
107,513244,10255,1,1,1,0,60,0,10000,
108,513244,10269,1,1,1,0,40,0,10000,
109,513244,10270,1,1,1,0,60,0,10000,
110,513244,10286,1,1,1,0,60,0,10000,
111,513244,10304,1,1,1,0,60,0,10000,
112,513244,10305,1,1,1,2,60,0,10000,
113,513244,10323,1,1,1,2,60,0,10000,
114,513244,10327,1,1,1,0,40,0,10000,
115,513244,10341,1,1,1,0,60,0,10000,
116,513244,10342,1,1,1,0,60,0,10000,
117,513244,10343,1,1,1,0,60,0,10000,
118,513244,10344,1,2,1,0,40,0,6421,
119,513244,10344,1,2,2,2,40,6421,10000,
120,513244,10349,1,2,1,2,40,0,3194,
121,513244,10349,1,2,2,0,40,3194,10000,
122,513244,10355,1,1,1,0,60,0,10000,
123,513244,10356,1,1,1,0,40,0,10000,
124,513244,10371,1,1,1,0,60,0,10000,
125,513244,10386,1,2,1,0,40,0,6862,
126,513244,10386,1,2,2,2,40,6862,10000,
127,513244,10388,1,2,1,2,40,0,4344,
128,513244,10388,1,2,2,0,40,4344,10000,
129,513244,10405,1,1,1,2,60,0,10000,
130,513244,10434,1,1,1,0,60,0,10000,
131,513244,10435,1,1,1,0,60,0,10000,
132,513244,10437,1,2,1,2,40,0,4167,
133,513244,10437,1,2,2,0,40,4167,10000,
134,513244,10443,1,1,1,2,60,0,10000,
135,513244,10461,1,1,1,0,60,0,10000,
136,513244,10484,1,1,1,0,60,0,10000,
137,513244,10492,1,1,1,0,60,0,10000,
138,513244,10493,1,1,1,2,60,0,10000,
139,513244,10505,1,1,1,0,60,0,10000,
140,513244,10513,1,1,1,2,60,0,10000,
141,513244,10516,1,1,1,2,60,0,10000,
142,513244,10532,1,1,1,0,40,0,10000,
143,513244,10580,1,2,1,2,40,0,3244,
144,513244,10580,1,2,2,0,40,3244,10000,
145,513244,10583,1,1,1,0,60,0,10000,
146,513244,10592,1,1,1,0,40,0,10000,
147,513244,10594,1,1,1,0,40,0,10000,
148,513244,10596,1,1,1,0,60,0,10000,
149,513244,10606,1,1,1,2,40,0,10000,
150,513244,10608,1,1,1,0,40,0,10000,
151,513244,10664,1,1,1,2,60,0,10000,
152,513244,10670,1,1,1,0,60,0,10000,
153,513244,10675,1,1,1,2,60,0,10000,
154,513244,10715,1,1,1,0,60,0,10000,
155,513244,10719,1,1,1,2,30,0,10000,
156,513244,10720,1,1,1,0,60,0,10000,
